entitlement_id,account_id,contract_id,line_item_id,sku,quantity_licensed,start_date,end_date
ENT-0800255,ACC-10013,CON-070049,LI-0500426,SUP-PLA-EDGE,7,2024-12-08,2026-12-08
ENT-0800256,ACC-10013,CON-070049,LI-0500428,SUP-BRO-CORE,7,2024-12-08,2026-12-08
ENT-0800257,ACC-10013,CON-070049,LI-0500430,SW-SDC-120,1129,2024-12-08,2026-12-08
ENT-0800258,ACC-10013,CON-070050,LI-0500431,SW-SEC-110,542,2023-08-24,2024-01-20
ENT-0800259,ACC-10013,CON-070050,LI-0500433,SUP-PLA-EDGE,10,2023-01-20,2024-01-20
ENT-0800260,ACC-10013,CON-070050,LI-0500435,SW-OBS-140,268,2023-01-20,2024-01-20
ENT-0800261,ACC-10013,CON-070051,LI-0500436,SW-OBS-140,539,2025-05-23,2028-05-23
ENT-0800262,ACC-10013,CON-070051,LI-0500437,SW-SDC-140,1291,2025-05-23,2028-05-23
ENT-0800263,ACC-10013,CON-070051,LI-0500440,SW-SEC-140,1988,2025-05-23,2028-05-23
ENT-0800264,ACC-10013,CON-070051,LI-0500441,SW-SEC-130,2026,2025-05-23,2028-05-23
ENT-0800265,ACC-10013,CON-070051,LI-0500442,SW-SEC-120,1200,2025-05-23,2028-05-23
ENT-0800266,ACC-10013,CON-070051,LI-0500443,SW-SDC-140,1846,2025-05-23,2028-05-23
ENT-0800267,ACC-10013,CON-070051,LI-0500445,SW-NOC-120,1638,2025-05-23,2028-05-23
ENT-0800268,ACC-10013,CON-070052,LI-0500448,SUP-PLA-DC,2,2025-03-17,2026-03-17
ENT-0800269,ACC-10013,CON-070052,LI-0500449,SW-SDC-130,1246,2025-03-17,2026-03-17
ENT-0800270,ACC-10013,CON-070052,LI-0500450,SUP-BRO-EDGE,10,2025-03-17,2026-03-17
ENT-0800271,ACC-10013,CON-070052,LI-0500452,SW-ZTN-110,1696,2025-03-17,2026-03-17
ENT-0800272,ACC-10013,CON-070052,LI-0500453,SW-SEC-130,818,2025-03-17,2026-03-17
ENT-0800273,ACC-10013,CON-070052,LI-0500454,SW-OBS-120,802,2025-03-17,2026-03-17
ENT-0800274,ACC-10013,CON-070052,LI-0500455,SW-SDC-120,825,2025-03-17,2026-03-17
ENT-0800275,ACC-10013,CON-070052,LI-0500457,SUP-BRO-DC,20,2025-03-17,2026-03-17
ENT-0800276,ACC-10013,CON-070052,LI-0500458,SUP-GOL-CORE,5,2025-03-17,2026-03-17
ENT-0800277,ACC-10013,CON-070052,LI-0500459,SW-NOC-140,529,2025-03-17,2026-03-17
ENT-0800278,ACC-10014,CON-070053,LI-0500463,SUP-BRO-CORE,3,2022-02-21,2025-02-21
ENT-0800279,ACC-10014,CON-070053,LI-0500464,SUP-PLA-CORE,11,2022-02-21,2025-02-21
ENT-0800280,ACC-10014,CON-070053,LI-0500466,SUP-GOL-DC,19,2022-02-21,2025-02-21
ENT-0800281,ACC-10014,CON-070053,LI-0500467,SW-SDC-110,1167,2022-02-21,2025-02-21
ENT-0800282,ACC-10014,CON-070053,LI-0500470,SUP-BRO-DC,1,2022-02-21,2025-02-21
ENT-0800283,ACC-10014,CON-070054,LI-0500474,SUP-GOL-CORE,17,2023-02-20,2024-02-20
ENT-0800284,ACC-10014,CON-070054,LI-0500477,SW-SDC-120,946,2023-02-20,2024-02-20
ENT-0800285,ACC-10014,CON-070054,LI-0500479,SW-ZTN-120,613,2023-02-20,2024-02-20
ENT-0800286,ACC-10014,CON-070055,LI-0500481,SW-ZTN-130,1274,2022-03-17,2025-03-17
ENT-0800287,ACC-10014,CON-070055,LI-0500484,SUP-PLA-EDGE,19,2022-03-17,2025-03-17
ENT-0800288,ACC-10014,CON-070056,LI-0500485,SUP-BRO-EDGE,3,2024-07-21,2026-07-21
ENT-0800289,ACC-10014,CON-070056,LI-0500487,SW-NOC-130,917,2024-07-21,2026-07-21
ENT-0800290,ACC-10014,CON-070056,LI-0500489,SUP-BRO-CORE,9,2024-07-21,2026-07-21
ENT-0800291,ACC-10014,CON-070056,LI-0500492,SW-NOC-130,1032,2024-07-21,2026-07-21
ENT-0800292,ACC-10015,CON-070057,LI-0500494,SUP-PLA-EDGE,29,2023-12-26,2028-12-26
ENT-0800293,ACC-10015,CON-070057,LI-0500495,SUP-PLA-DC,23,2023-12-26,2028-12-26
ENT-0800294,ACC-10015,CON-070057,LI-0500496,SW-SEC-120,1942,2023-12-26,2028-12-26
ENT-0800295,ACC-10015,CON-070057,LI-0500497,SW-OBS-120,667,2024-04-13,2028-12-26
ENT-0800296,ACC-10015,CON-070057,LI-0500498,SW-SDC-130,1990,2023-12-26,2028-12-26
ENT-0800297,ACC-10015,CON-070057,LI-0500499,SUP-PLA-DC,11,2023-12-26,2028-12-26
ENT-0800298,ACC-10015,CON-070058,LI-0500500,SW-ZTN-120,2025,2023-11-15,2026-11-15
ENT-0800299,ACC-10015,CON-070058,LI-0500501,SUP-PLA-CORE,11,2023-11-15,2026-11-15
ENT-0800300,ACC-10015,CON-070058,LI-0500503,SW-ZTN-110,1759,2023-11-15,2026-11-15
ENT-0800301,ACC-10015,CON-070058,LI-0500504,SUP-BRO-EDGE,5,2023-11-15,2026-11-15
ENT-0800302,ACC-10015,CON-070058,LI-0500507,SUP-SIL-EDGE,17,2023-11-15,2026-11-15
ENT-0800303,ACC-10015,CON-070058,LI-0500508,SW-SDC-140,1526,2023-11-15,2026-11-15
ENT-0800304,ACC-10015,CON-070059,LI-0500509,SW-ZTN-120,1101,2025-07-08,2027-07-08
ENT-0800305,ACC-10015,CON-070059,LI-0500510,SW-SDC-120,2349,2027-02-21,2027-07-08
ENT-0800306,ACC-10015,CON-070059,LI-0500511,SUP-SIL-CORE,29,2025-07-08,2027-07-08
ENT-0800307,ACC-10015,CON-070059,LI-0500512,SUP-SIL-DC,26,2025-07-08,2027-07-08
ENT-0800308,ACC-10015,CON-070059,LI-0500514,SUP-SIL-DC,5,2025-07-08,2027-07-08
ENT-0800309,ACC-10015,CON-070059,LI-0500516,SW-SDC-110,1993,2025-07-08,2027-07-08
ENT-0800310,ACC-10015,CON-070059,LI-0500519,SUP-SIL-CORE,17,2025-07-08,2027-07-08
ENT-0800311,ACC-10015,CON-070060,LI-0500521,SW-OBS-120,736,2024-10-14,2026-10-14
ENT-0800312,ACC-10015,CON-070060,LI-0500523,SUP-BRO-EDGE,11,2024-10-14,2026-10-14
ENT-0800313,ACC-10015,CON-070060,LI-0500526,SW-OBS-130,1556,2024-10-14,2026-10-14
ENT-0800314,ACC-10015,CON-070061,LI-0500527,SW-NOC-140,1654,2023-11-02,2026-11-02
ENT-0800315,ACC-10015,CON-070061,LI-0500528,SW-SEC-110,703,2023-11-02,2026-11-02
ENT-0800316,ACC-10015,CON-070061,LI-0500529,SW-SDC-130,1259,2023-11-02,2026-11-02
ENT-0800317,ACC-10015,CON-070061,LI-0500531,SW-ZTN-140,341,2023-11-02,2026-11-02
ENT-0800318,ACC-10016,CON-070062,LI-0500533,SW-SEC-130,545,2023-03-06,2025-03-06
ENT-0800319,ACC-10016,CON-070062,LI-0500540,SW-OBS-120,1504,2023-03-06,2025-03-06
ENT-0800320,ACC-10016,CON-070062,LI-0500541,SW-NOC-130,843,2023-03-06,2025-03-06
ENT-0800321,ACC-10016,CON-070063,LI-0500543,SUP-PLA-CORE,2,2022-04-14,2027-04-14
ENT-0800322,ACC-10016,CON-070063,LI-0500544,SUP-BRO-EDGE,4,2022-04-14,2027-04-14
ENT-0800323,ACC-10016,CON-070063,LI-0500545,SUP-BRO-DC,24,2022-04-14,2027-04-14
ENT-0800324,ACC-10016,CON-070063,LI-0500546,SUP-PLA-CORE,19,2022-04-14,2027-04-14
ENT-0800325,ACC-10016,CON-070064,LI-0500548,SUP-BRO-DC,4,2024-08-11,2025-08-11
ENT-0800326,ACC-10016,CON-070064,LI-0500549,SW-SDC-130,304,2024-08-11,2025-08-11
ENT-0800327,ACC-10016,CON-070064,LI-0500550,SUP-PLA-CORE,19,2024-08-11,2025-08-11
ENT-0800328,ACC-10016,CON-070064,LI-0500551,SW-SEC-140,422,2024-08-11,2025-08-11
ENT-0800329,ACC-10016,CON-070064,LI-0500553,SW-SDC-110,521,2024-08-11,2025-08-11
ENT-0800330,ACC-10016,CON-070064,LI-0500555,SUP-SIL-DC,19,2024-08-11,2025-08-11
ENT-0800331,ACC-10016,CON-070064,LI-0500556,SW-NOC-130,1256,2024-08-11,2025-08-11
ENT-0800332,ACC-10016,CON-070064,LI-0500558,SW-OBS-120,936,2024-08-11,2025-08-11
ENT-0800333,ACC-10016,CON-070065,LI-0500561,SUP-GOL-EDGE,24,2024-12-27,2027-12-27
ENT-0800334,ACC-10016,CON-070065,LI-0500562,SUP-PLA-EDGE,9,2024-12-27,2027-12-27
ENT-0800335,ACC-10016,CON-070065,LI-0500563,SW-SDC-140,1027,2024-12-27,2027-12-27
ENT-0800336,ACC-10016,CON-070065,LI-0500564,SW-SEC-130,1806,2024-12-27,2027-12-27
ENT-0800337,ACC-10016,CON-070065,LI-0500568,SUP-PLA-DC,24,2024-12-27,2027-12-27
ENT-0800338,ACC-10016,CON-070065,LI-0500569,SUP-BRO-CORE,24,2024-12-27,2027-12-27
ENT-0800339,ACC-10017,CON-070066,LI-0500572,SW-OBS-130,1342,2025-05-06,2027-05-06
ENT-0800340,ACC-10017,CON-070066,LI-0500576,SUP-PLA-CORE,7,2025-05-06,2027-05-06
ENT-0800341,ACC-10017,CON-070066,LI-0500577,SW-OBS-120,1071,2025-05-06,2027-05-06
ENT-0800342,ACC-10017,CON-070066,LI-0500578,SUP-GOL-CORE,10,2025-05-06,2027-05-06
ENT-0800343,ACC-10017,CON-070066,LI-0500580,SUP-PLA-CORE,12,2025-05-06,2027-05-06
ENT-0800344,ACC-10017,CON-070066,LI-0500581,SUP-GOL-EDGE,15,2025-05-06,2027-05-06
ENT-0800345,ACC-10017,CON-070067,LI-0500582,SW-OBS-120,222,2024-11-11,2027-11-11
ENT-0800346,ACC-10017,CON-070067,LI-0500584,SUP-SIL-DC,5,2024-11-11,2027-11-11
ENT-0800347,ACC-10017,CON-070067,LI-0500585,SW-NOC-110,669,2024-11-11,2027-11-11
ENT-0800348,ACC-10017,CON-070067,LI-0500587,SUP-PLA-DC,17,2024-11-11,2027-11-11
ENT-0800349,ACC-10017,CON-070068,LI-0500589,SW-OBS-140,1142,2025-09-18,2030-09-18
ENT-0800350,ACC-10017,CON-070068,LI-0500590,SUP-PLA-CORE,7,2025-09-18,2030-09-18
ENT-0800351,ACC-10017,CON-070068,LI-0500591,SW-NOC-130,1739,2029-12-03,2030-09-18
ENT-0800352,ACC-10017,CON-070068,LI-0500592,SW-SDC-140,1764,2025-09-18,2030-09-18
ENT-0800353,ACC-10017,CON-070068,LI-0500593,SUP-BRO-DC,5,2025-09-18,2030-09-18
ENT-0800354,ACC-10018,CON-070069,LI-0500594,SW-SEC-120,1179,2024-05-21,2029-05-21
ENT-0800355,ACC-10018,CON-070069,LI-0500595,SUP-GOL-DC,19,2024-05-21,2029-05-21
ENT-0800356,ACC-10018,CON-070069,LI-0500597,SUP-BRO-EDGE,24,2024-05-21,2029-05-21
ENT-0800357,ACC-10018,CON-070069,LI-0500598,SW-SEC-140,1814,2024-05-21,2029-05-21
ENT-0800358,ACC-10018,CON-070069,LI-0500599,SUP-GOL-EDGE,21,2024-05-21,2029-05-21
ENT-0800359,ACC-10018,CON-070069,LI-0500601,SUP-PLA-DC,14,2024-05-21,2029-05-21
ENT-0800360,ACC-10018,CON-070069,LI-0500602,SW-SDC-140,1761,2024-05-21,2029-05-21
ENT-0800361,ACC-10018,CON-070069,LI-0500604,SW-NOC-130,1347,2024-05-21,2029-05-21
ENT-0800362,ACC-10018,CON-070069,LI-0500605,SW-NOC-130,664,2024-05-21,2029-05-21
ENT-0800363,ACC-10018,CON-070069,LI-0500606,SUP-PLA-DC,4,2024-05-21,2029-05-21
ENT-0800364,ACC-10018,CON-070070,LI-0500607,SW-NOC-120,904,2023-10-02,2025-10-02
ENT-0800365,ACC-10018,CON-070070,LI-0500609,SW-ZTN-110,1215,2023-10-02,2025-10-02
ENT-0800366,ACC-10018,CON-070070,LI-0500610,SUP-SIL-DC,16,2023-10-02,2025-10-02
ENT-0800367,ACC-10018,CON-070070,LI-0500614,SUP-GOL-CORE,24,2023-10-02,2025-10-02
ENT-0800368,ACC-10018,CON-070070,LI-0500615,SW-NOC-120,1677,2023-10-02,2025-10-02
ENT-0800369,ACC-10018,CON-070070,LI-0500618,SW-OBS-110,681,2023-10-02,2025-10-02
ENT-0800370,ACC-10018,CON-070071,LI-0500621,SUP-PLA-CORE,19,2022-08-17,2025-08-17
ENT-0800371,ACC-10018,CON-070071,LI-0500622,SW-SEC-120,702,2022-08-17,2025-08-17
ENT-0800372,ACC-10018,CON-070071,LI-0500623,SUP-SIL-EDGE,19,2022-08-17,2025-08-17
ENT-0800373,ACC-10018,CON-070071,LI-0500625,SUP-BRO-CORE,7,2022-08-17,2025-08-17
ENT-0800374,ACC-10018,CON-070071,LI-0500626,SUP-BRO-DC,19,2022-08-17,2025-08-17
ENT-0800375,ACC-10018,CON-070071,LI-0500628,SW-SDC-130,1848,2022-08-17,2025-08-17
ENT-0800376,ACC-10018,CON-070071,LI-0500629,SUP-SIL-EDGE,24,2022-08-17,2025-08-17
ENT-0800377,ACC-10018,CON-070071,LI-0500631,SW-NOC-140,187,2022-08-17,2025-08-17
ENT-0800378,ACC-10018,CON-070072,LI-0500633,SW-SDC-110,1742,2024-12-26,2025-12-26
ENT-0800379,ACC-10018,CON-070072,LI-0500634,SUP-GOL-CORE,12,2024-12-26,2025-12-26
ENT-0800380,ACC-10018,CON-070072,LI-0500635,SUP-GOL-EDGE,2,2024-12-26,2025-12-26
ENT-0800381,ACC-10018,CON-070072,LI-0500638,SUP-BRO-CORE,21,2024-12-26,2025-12-26
ENT-0800382,ACC-10018,CON-070073,LI-0500640,SW-OBS-110,1672,2023-07-01,2028-07-01
ENT-0800383,ACC-10018,CON-070073,LI-0500641,SUP-GOL-CORE,9,2023-07-01,2028-07-01
ENT-0800384,ACC-10018,CON-070073,LI-0500643,SW-SEC-120,830,2023-07-01,2028-07-01
ENT-0800385,ACC-10018,CON-070073,LI-0500644,SW-NOC-110,226,2024-03-17,2028-07-01
ENT-0800386,ACC-10019,CON-070074,LI-0500645,SW-SEC-130,119,2023-10-26,2024-08-04
ENT-0800387,ACC-10019,CON-070074,LI-0500648,SW-NOC-140,229,2023-08-04,2024-08-04
ENT-0800388,ACC-10019,CON-070074,LI-0500649,SW-SEC-110,829,2023-08-04,2024-08-04
ENT-0800389,ACC-10019,CON-070074,LI-0500650,SUP-PLA-CORE,20,2023-08-04,2024-08-04
ENT-0800390,ACC-10019,CON-070075,LI-0500655,SW-SDC-110,855,2023-07-21,2026-07-21
ENT-0800391,ACC-10019,CON-070075,LI-0500656,SUP-BRO-EDGE,10,2023-07-21,2026-07-21
ENT-0800392,ACC-10019,CON-070075,LI-0500658,SW-NOC-130,1070,2023-07-21,2026-07-21
ENT-0800393,ACC-10019,CON-070075,LI-0500660,SW-SDC-140,275,2023-07-21,2026-07-21
ENT-0800394,ACC-10019,CON-070075,LI-0500661,SUP-GOL-EDGE,8,2023-07-21,2026-07-21
ENT-0800395,ACC-10019,CON-070075,LI-0500662,SUP-BRO-CORE,16,2023-07-21,2026-07-21
ENT-0800396,ACC-10019,CON-070076,LI-0500665,SW-NOC-120,1429,2022-05-25,2023-05-25
ENT-0800397,ACC-10019,CON-070076,LI-0500671,SW-SDC-140,302,2022-05-25,2023-05-25
ENT-0800398,ACC-10019,CON-070076,LI-0500672,SW-OBS-140,741,2022-05-25,2023-05-25
ENT-0800399,ACC-10019,CON-070076,LI-0500673,SUP-GOL-EDGE,2,2022-05-25,2023-05-25
ENT-0800400,ACC-10019,CON-070076,LI-0500674,SW-NOC-130,808,2022-05-25,2023-05-25
ENT-0800401,ACC-10019,CON-070076,LI-0500675,SW-OBS-130,216,2022-05-25,2023-05-25
ENT-0800402,ACC-10019,CON-070077,LI-0500679,SW-SDC-140,225,2022-12-28,2023-12-28
ENT-0800403,ACC-10019,CON-070077,LI-0500680,SUP-GOL-CORE,8,2022-12-28,2023-12-28
ENT-0800404,ACC-10019,CON-070077,LI-0500681,SUP-SIL-EDGE,2,2022-12-28,2023-12-28
ENT-0800405,ACC-10019,CON-070077,LI-0500682,SUP-PLA-EDGE,8,2022-12-28,2023-12-28
ENT-0800406,ACC-10019,CON-070077,LI-0500683,SW-NOC-130,1171,2022-12-28,2023-12-28
ENT-0800407,ACC-10019,CON-070077,LI-0500685,SW-SDC-130,83,2023-03-12,2023-12-28
ENT-0800408,ACC-10019,CON-070077,LI-0500686,SUP-SIL-DC,2,2022-12-28,2023-12-28
ENT-0800409,ACC-10020,CON-070078,LI-0500689,SW-SDC-140,1196,2027-12-15,2028-04-01
ENT-0800410,ACC-10020,CON-070078,LI-0500690,SW-ZTN-140,122,2025-04-01,2028-04-01
ENT-0800411,ACC-10020,CON-070078,LI-0500691,SW-SEC-110,67,2025-04-01,2028-04-01
ENT-0800412,ACC-10020,CON-070078,LI-0500692,SW-NOC-120,584,2025-04-01,2028-04-01
ENT-0800413,ACC-10020,CON-070078,LI-0500693,SUP-BRO-CORE,13,2025-04-01,2028-04-01
ENT-0800414,ACC-10020,CON-070078,LI-0500694,SUP-PLA-EDGE,3,2025-04-01,2028-04-01
ENT-0800415,ACC-10020,CON-070079,LI-0500696,SUP-GOL-EDGE,10,2025-05-03,2028-05-03
ENT-0800416,ACC-10020,CON-070079,LI-0500697,SW-SDC-110,615,2025-05-03,2028-05-03
ENT-0800417,ACC-10020,CON-070079,LI-0500698,SW-ZTN-130,1004,2025-05-03,2028-05-03
ENT-0800418,ACC-10020,CON-070079,LI-0500701,SUP-SIL-CORE,5,2025-05-03,2028-05-03
ENT-0800419,ACC-10020,CON-070079,LI-0500702,SW-SEC-120,1271,2025-05-03,2028-05-03
ENT-0800420,ACC-10020,CON-070079,LI-0500703,SUP-BRO-DC,13,2025-05-03,2028-05-03
ENT-0800421,ACC-10020,CON-070079,LI-0500704,SW-ZTN-130,113,2025-05-03,2028-05-03
ENT-0800422,ACC-10020,CON-070079,LI-0500705,SW-ZTN-140,706,2025-05-03,2028-05-03
ENT-0800423,ACC-10020,CON-070079,LI-0500707,SW-NOC-110,358,2025-05-03,2028-05-03
ENT-0800424,ACC-10020,CON-070080,LI-0500709,SW-ZTN-110,837,2024-09-01,2027-09-01
ENT-0800425,ACC-10020,CON-070080,LI-0500710,SUP-BRO-DC,17,2024-09-01,2027-09-01
ENT-0800426,ACC-10020,CON-070080,LI-0500712,SUP-PLA-EDGE,3,2024-09-01,2027-09-01
ENT-0800427,ACC-10020,CON-070081,LI-0500714,SUP-BRO-CORE,17,2022-08-29,2024-08-28
ENT-0800428,ACC-10020,CON-070081,LI-0500716,SUP-PLA-CORE,6,2022-08-29,2024-08-28
ENT-0800429,ACC-10020,CON-070081,LI-0500718,SUP-BRO-DC,13,2022-08-29,2024-08-28
ENT-0800430,ACC-10020,CON-070081,LI-0500720,SW-NOC-120,1180,2022-08-29,2024-08-28
ENT-0800431,ACC-10020,CON-070081,LI-0500721,SUP-SIL-EDGE,12,2022-08-29,2024-08-28
ENT-0800432,ACC-10020,CON-070081,LI-0500724,SW-NOC-110,897,2022-08-29,2024-08-28
ENT-0800433,ACC-10020,CON-070082,LI-0500726,SUP-SIL-EDGE,3,2025-10-18,2026-10-18
ENT-0800434,ACC-10020,CON-070082,LI-0500727,SW-NOC-140,460,2025-10-18,2026-10-18
ENT-0800435,ACC-10020,CON-070082,LI-0500728,SW-SEC-130,704,2025-10-18,2026-10-18
ENT-0800436,ACC-10020,CON-070082,LI-0500729,SW-NOC-130,873,2025-10-18,2026-10-18
ENT-0800437,ACC-10020,CON-070082,LI-0500733,SW-SEC-130,1158,2025-10-18,2026-10-18
ENT-0800438,ACC-10020,CON-070082,LI-0500734,SW-OBS-110,399,2025-10-18,2026-10-18
ENT-0800439,ACC-10021,CON-070083,LI-0500736,SUP-SIL-DC,7,2022-08-16,2027-08-16
ENT-0800440,ACC-10021,CON-070083,LI-0500739,SUP-GOL-DC,7,2022-08-16,2027-08-16
ENT-0800441,ACC-10021,CON-070083,LI-0500741,SUP-SIL-EDGE,19,2022-08-16,2027-08-16
ENT-0800442,ACC-10021,CON-070083,LI-0500743,SW-SDC-120,1494,2022-08-16,2027-08-16
ENT-0800443,ACC-10021,CON-070083,LI-0500745,SW-SEC-140,1210,2022-08-16,2027-08-16
ENT-0800444,ACC-10021,CON-070084,LI-0500746,SUP-GOL-CORE,17,2022-10-13,2023-04-01
ENT-0800445,ACC-10021,CON-070084,LI-0500749,SUP-BRO-CORE,17,2022-04-01,2023-04-01
ENT-0800446,ACC-10021,CON-070085,LI-0500750,SW-OBS-120,516,2022-09-29,2027-09-28
ENT-0800447,ACC-10021,CON-070085,LI-0500751,SW-NOC-130,78,2022-09-29,2027-09-28
ENT-0800448,ACC-10021,CON-070085,LI-0500752,SUP-SIL-CORE,5,2022-09-29,2027-09-28
ENT-0800449,ACC-10021,CON-070085,LI-0500758,SUP-BRO-CORE,13,2022-09-29,2027-09-28
ENT-0800450,ACC-10022,CON-070086,LI-0500762,SW-OBS-140,164,2023-07-07,2025-07-07
ENT-0800451,ACC-10022,CON-070086,LI-0500765,SW-ZTN-120,1595,2023-07-07,2025-07-07
ENT-0800452,ACC-10022,CON-070086,LI-0500766,SW-SEC-130,355,2023-07-07,2025-07-07
ENT-0800453,ACC-10022,CON-070086,LI-0500767,SW-SEC-140,1234,2023-07-07,2025-07-07
ENT-0800454,ACC-10022,CON-070086,LI-0500768,SW-SDC-140,1668,2023-07-07,2025-07-07
ENT-0800455,ACC-10022,CON-070086,LI-0500769,SUP-PLA-EDGE,8,2023-07-07,2025-07-07
ENT-0800456,ACC-10022,CON-070086,LI-0500770,SUP-SIL-EDGE,12,2023-07-07,2025-07-07
ENT-0800457,ACC-10022,CON-070086,LI-0500771,SW-OBS-110,1154,2023-07-07,2025-07-07
ENT-0800458,ACC-10022,CON-070087,LI-0500772,SUP-GOL-CORE,17,2024-02-03,2027-02-03
ENT-0800459,ACC-10022,CON-070087,LI-0500773,SW-NOC-140,1082,2024-02-03,2027-02-03
ENT-0800460,ACC-10022,CON-070087,LI-0500774,SUP-PLA-CORE,19,2024-02-03,2027-02-03
ENT-0800461,ACC-10022,CON-070087,LI-0500776,SW-NOC-130,464,2024-02-03,2027-02-03
ENT-0800462,ACC-10022,CON-070087,LI-0500778,SUP-BRO-DC,10,2024-02-03,2027-02-03
ENT-0800463,ACC-10022,CON-070088,LI-0500782,SW-ZTN-120,342,2024-12-02,2027-12-02
ENT-0800464,ACC-10022,CON-070088,LI-0500783,SUP-GOL-EDGE,17,2024-12-02,2027-12-02
ENT-0800465,ACC-10022,CON-070088,LI-0500784,SUP-BRO-EDGE,10,2024-12-02,2027-12-02
ENT-0800466,ACC-10022,CON-070088,LI-0500785,SUP-BRO-EDGE,8,2024-12-02,2027-12-02
ENT-0800467,ACC-10022,CON-070088,LI-0500787,SW-ZTN-130,804,2024-12-02,2027-12-02
ENT-0800468,ACC-10022,CON-070088,LI-0500788,SW-OBS-130,1116,2024-12-02,2027-12-02
ENT-0800469,ACC-10022,CON-070088,LI-0500789,SW-ZTN-110,1253,2024-12-02,2027-12-02
ENT-0800470,ACC-10022,CON-070088,LI-0500792,SUP-SIL-CORE,8,2024-12-02,2027-12-02
ENT-0800471,ACC-10022,CON-070088,LI-0500793,SW-OBS-120,156,2024-12-02,2027-12-02
ENT-0800472,ACC-10022,CON-070088,LI-0500794,SUP-SIL-CORE,17,2024-12-02,2027-12-02
ENT-0800473,ACC-10022,CON-070089,LI-0500795,SW-SEC-120,1604,2023-08-08,2024-08-08
ENT-0800474,ACC-10022,CON-070089,LI-0500796,SW-SEC-110,406,2023-08-08,2024-08-08
ENT-0800475,ACC-10022,CON-070089,LI-0500798,SUP-GOL-CORE,10,2023-08-08,2024-08-08
ENT-0800476,ACC-10022,CON-070089,LI-0500799,SW-SEC-130,1283,2023-08-08,2024-08-08
ENT-0800477,ACC-10022,CON-070089,LI-0500800,SUP-PLA-CORE,12,2023-08-08,2024-08-08
ENT-0800478,ACC-10023,CON-070090,LI-0500801,SW-SDC-110,1588,2024-12-28,2027-12-28
ENT-0800479,ACC-10023,CON-070090,LI-0500802,SUP-GOL-CORE,17,2024-12-28,2027-12-28
ENT-0800480,ACC-10023,CON-070090,LI-0500803,SW-ZTN-120,1611,2024-12-28,2027-12-28
ENT-0800481,ACC-10023,CON-070091,LI-0500807,SUP-GOL-EDGE,29,2024-06-24,2025-06-24
ENT-0800482,ACC-10023,CON-070092,LI-0500812,SW-NOC-130,1626,2023-03-31,2026-03-28
ENT-0800483,ACC-10023,CON-070092,LI-0500815,SW-OBS-140,1280,2023-03-31,2026-03-28
ENT-0800484,ACC-10023,CON-070092,LI-0500816,SW-SDC-120,1194,2023-03-31,2026-03-28
ENT-0800485,ACC-10023,CON-070092,LI-0500817,SW-NOC-110,936,2023-03-31,2026-03-28
ENT-0800486,ACC-10023,CON-070093,LI-0500818,SUP-PLA-DC,20,2025-02-22,2030-02-22
ENT-0800487,ACC-10023,CON-070093,LI-0500820,SW-SDC-120,2284,2025-02-22,2030-02-22
ENT-0800488,ACC-10023,CON-070093,LI-0500821,SUP-BRO-DC,29,2025-02-22,2030-02-22
ENT-0800489,ACC-10023,CON-070093,LI-0500822,SUP-BRO-DC,11,2025-02-22,2030-02-22
ENT-0800490,ACC-10023,CON-070093,LI-0500824,SUP-PLA-EDGE,20,2025-02-22,2030-02-22
ENT-0800491,ACC-10023,CON-070093,LI-0500825,SW-SDC-120,2012,2025-02-22,2030-02-22
ENT-0800492,ACC-10023,CON-070094,LI-0500829,SW-SDC-140,1769,2023-09-11,2026-09-11
ENT-0800493,ACC-10023,CON-070094,LI-0500830,SW-SEC-140,154,2023-09-11,2026-09-11
ENT-0800494,ACC-10023,CON-070094,LI-0500831,SUP-BRO-DC,14,2023-09-11,2026-09-11
ENT-0800495,ACC-10023,CON-070094,LI-0500832,SW-SDC-140,450,2023-09-11,2026-09-11
ENT-0800496,ACC-10023,CON-070094,LI-0500834,SW-SDC-140,2160,2023-09-11,2026-09-11
ENT-0800497,ACC-10023,CON-070094,LI-0500835,SUP-BRO-EDGE,5,2023-09-11,2026-09-11
ENT-0800498,ACC-10024,CON-070095,LI-0500837,SW-SDC-140,1583,2023-06-13,2025-06-13
ENT-0800499,ACC-10024,CON-070095,LI-0500840,SW-NOC-120,374,2023-06-13,2025-06-13
ENT-0800500,ACC-10024,CON-070095,LI-0500841,SUP-PLA-DC,6,2023-06-13,2025-06-13
ENT-0800501,ACC-10024,CON-070095,LI-0500842,SW-NOC-120,654,2023-06-13,2025-06-13
ENT-0800502,ACC-10024,CON-070095,LI-0500844,SW-ZTN-110,1462,2023-06-13,2025-06-13
ENT-0800503,ACC-10024,CON-070095,LI-0500845,SW-ZTN-110,480,2023-06-13,2025-06-13
ENT-0800504,ACC-10024,CON-070095,LI-0500846,SW-SEC-120,260,2023-06-13,2025-06-13
ENT-0800505,ACC-10024,CON-070095,LI-0500848,SUP-SIL-DC,10,2023-06-13,2025-06-13
ENT-0800506,ACC-10024,CON-070095,LI-0500849,SW-OBS-140,264,2023-06-13,2025-06-13
ENT-0800507,ACC-10024,CON-070095,LI-0500850,SUP-SIL-DC,6,2025-01-23,2025-06-13
ENT-0800508,ACC-10024,CON-070096,LI-0500852,SUP-BRO-DC,19,2024-09-20,2026-09-20
ENT-0800509,ACC-10024,CON-070096,LI-0500853,SW-SEC-130,1285,2024-09-20,2026-09-20
