payment_id,invoice_id,account_id,paid_date,amount,currency,method,status
PAY-0300310,INV-0200352,ACC-10004,2025-11-03,317949.75,USD,wire,succeeded
PAY-0300311,INV-0200353,ACC-10004,2025-11-15,317949.75,USD,wire,succeeded
PAY-0300312,INV-0200354,ACC-10004,2025-12-26,317949.75,USD,wire,succeeded
PAY-0300313,INV-0200355,ACC-10004,2026-01-08,317949.75,USD,ach,succeeded
PAY-0300314,INV-0200356,ACC-10004,2026-03-12,317949.75,USD,wire,succeeded
PAY-0300315,INV-0200357,ACC-10004,2026-03-25,317949.75,USD,wire,succeeded
PAY-0300316,INV-0200358,ACC-10004,2026-04-26,317949.75,USD,ach,succeeded
PAY-0300317,INV-0200359,ACC-10004,2026-05-17,317949.75,USD,wire,succeeded
PAY-0300318,INV-0200362,ACC-10004,2023-04-26,563431.25,USD,ach,succeeded
PAY-0300319,INV-0200363,ACC-10004,2024-04-07,563431.25,USD,ach,succeeded
PAY-0300320,INV-0200364,ACC-10004,2025-05-11,563431.25,USD,ach,succeeded
PAY-0300321,INV-0200365,ACC-10004,2026-05-09,563431.25,USD,wire,succeeded
PAY-0300322,INV-0200366,ACC-10004,2024-05-23,4663285.86,USD,wire,succeeded
PAY-0300323,INV-0200367,ACC-10004,2024-04-28,136202.5,USD,wire,succeeded
PAY-0300324,INV-0200368,ACC-10004,2024-06-14,136202.5,USD,check,succeeded
PAY-0300325,INV-0200369,ACC-10004,2024-07-03,136202.5,USD,check,succeeded
PAY-0300326,INV-0200370,ACC-10004,2024-08-12,136202.5,USD,credit_card,succeeded
PAY-0300327,INV-0200371,ACC-10004,2024-08-14,136202.5,USD,check,succeeded
PAY-0300328,INV-0200372,ACC-10004,2024-09-26,136202.5,USD,ach,succeeded
PAY-0300329,INV-0200373,ACC-10004,2024-10-20,136202.5,USD,wire,succeeded
PAY-0300330,INV-0200374,ACC-10004,2024-11-21,136202.5,USD,check,succeeded
PAY-0300331,INV-0200375,ACC-10004,2025-01-01,136202.5,USD,wire,succeeded
PAY-0300332,INV-0200377,ACC-10004,2025-02-08,136202.5,USD,credit_card,succeeded
PAY-0300333,INV-0200378,ACC-10004,2025-03-12,186191.23,USD,wire,succeeded
PAY-0300334,INV-0200379,ACC-10004,2025-04-06,186191.23,USD,wire,succeeded
PAY-0300335,INV-0200381,ACC-10004,2025-07-13,186191.23,USD,wire,succeeded
PAY-0300336,INV-0200382,ACC-10004,2025-08-14,186191.23,USD,wire,succeeded
PAY-0300337,INV-0200383,ACC-10004,2025-09-11,186191.23,USD,wire,succeeded
PAY-0300338,INV-0200384,ACC-10004,2025-09-21,186191.23,USD,ach,succeeded
PAY-0300339,INV-0200385,ACC-10004,2025-10-10,186191.23,USD,wire,succeeded
PAY-0300340,INV-0200386,ACC-10004,2025-12-13,186191.23,USD,ach,succeeded
PAY-0300341,INV-0200387,ACC-10004,2025-12-12,186191.23,USD,ach,succeeded
PAY-0300342,INV-0200388,ACC-10004,2026-01-23,186191.23,USD,ach,succeeded
PAY-0300343,INV-0200389,ACC-10004,2026-02-09,186191.23,USD,ach,succeeded
PAY-0300344,INV-0200390,ACC-10004,2026-03-07,186191.23,USD,ach,succeeded
PAY-0300345,INV-0200391,ACC-10004,2026-05-14,186191.23,USD,wire,succeeded
PAY-0300346,INV-0200392,ACC-10004,2025-11-25,980689.35,USD,ach,succeeded
PAY-0300347,INV-0200393,ACC-10004,2025-10-06,980480.0,USD,wire,succeeded
PAY-0300348,INV-0200394,ACC-10004,2025-10-27,980480.0,USD,wire,succeeded
PAY-0300349,INV-0200395,ACC-10004,2026-01-02,980480.0,USD,wire,succeeded
PAY-0300350,INV-0200396,ACC-10004,2025-12-20,980480.0,USD,wire,succeeded
PAY-0300351,INV-0200397,ACC-10004,2026-01-23,980480.0,USD,wire,succeeded
PAY-0300352,INV-0200398,ACC-10004,2026-03-01,980480.0,USD,wire,succeeded
PAY-0300353,INV-0200399,ACC-10004,2026-05-11,980480.0,USD,wire,succeeded
PAY-0300354,INV-0200400,ACC-10004,2026-06-11,980480.0,USD,ach,succeeded
PAY-0300355,INV-0200401,ACC-10004,2026-07-02,980480.0,USD,wire,succeeded
PAY-0300356,INV-0200404,ACC-10004,2025-10-31,131962.5,USD,check,succeeded
PAY-0300357,INV-0200406,ACC-10004,2025-05-20,1201999.25,USD,ach,succeeded
PAY-0300358,INV-0200408,ACC-10005,2024-12-31,1584756.99,USD,wire,succeeded
PAY-0300359,INV-0200409,ACC-10005,2025-01-16,157633.34,USD,wire,succeeded
PAY-0300360,INV-0200410,ACC-10005,2025-01-22,157633.34,USD,ach,succeeded
PAY-0300361,INV-0200411,ACC-10005,2025-03-17,157633.34,USD,wire,succeeded
PAY-0300362,INV-0200413,ACC-10005,2025-04-15,157633.34,USD,wire,succeeded
PAY-0300363,INV-0200414,ACC-10005,2025-05-28,157633.34,USD,wire,succeeded
PAY-0300364,INV-0200415,ACC-10005,2025-06-22,157633.34,USD,wire,succeeded
PAY-0300365,INV-0200416,ACC-10005,2025-08-15,157633.34,USD,check,succeeded
PAY-0300366,INV-0200417,ACC-10005,2025-08-18,157633.34,USD,wire,succeeded
PAY-0300367,INV-0200418,ACC-10005,2025-09-25,157633.34,USD,ach,succeeded
PAY-0300368,INV-0200419,ACC-10005,2025-10-27,157633.34,USD,credit_card,succeeded
PAY-0300369,INV-0200420,ACC-10005,2025-11-08,157633.34,USD,credit_card,succeeded
PAY-0300370,INV-0200421,ACC-10005,2025-12-15,157633.34,USD,wire,succeeded
PAY-0300371,INV-0200422,ACC-10005,2026-01-31,157633.34,USD,wire,succeeded
PAY-0300372,INV-0200423,ACC-10005,2026-03-05,157633.34,USD,check,succeeded
PAY-0300373,INV-0200424,ACC-10005,2026-03-22,157633.34,USD,wire,succeeded
PAY-0300374,INV-0200425,ACC-10005,2026-04-17,157633.34,USD,credit_card,succeeded
PAY-0300375,INV-0200426,ACC-10005,2026-06-05,157633.34,USD,wire,succeeded
PAY-0300376,INV-0200429,ACC-10005,2024-12-25,553362.5,USD,check,succeeded
PAY-0300377,INV-0200430,ACC-10005,2026-01-09,553362.5,USD,wire,succeeded
PAY-0300378,INV-0200431,ACC-10005,2023-11-10,2108009.81,USD,ach,succeeded
PAY-0300379,INV-0200432,ACC-10005,2023-11-23,198268.24,USD,check,succeeded
PAY-0300380,INV-0200433,ACC-10005,2023-12-14,198268.24,USD,credit_card,succeeded
PAY-0300381,INV-0200434,ACC-10005,2023-12-31,198268.24,USD,wire,succeeded
PAY-0300382,INV-0200435,ACC-10005,2024-02-02,198268.24,USD,check,succeeded
PAY-0300383,INV-0200436,ACC-10005,2024-02-23,198268.24,USD,wire,succeeded
PAY-0300384,INV-0200438,ACC-10005,2024-05-11,198268.24,USD,wire,succeeded
PAY-0300385,INV-0200439,ACC-10005,2024-05-10,198268.24,USD,ach,succeeded
PAY-0300386,INV-0200440,ACC-10005,2024-06-11,198268.24,USD,check,succeeded
PAY-0300387,INV-0200441,ACC-10005,2024-07-08,198268.24,USD,check,succeeded
PAY-0300388,INV-0200442,ACC-10005,2024-08-27,198268.24,USD,wire,succeeded
PAY-0300389,INV-0200443,ACC-10005,2024-09-10,198268.24,USD,wire,succeeded
PAY-0300390,INV-0200444,ACC-10005,2024-10-16,198268.24,USD,check,succeeded
PAY-0300391,INV-0200445,ACC-10005,2024-12-12,198268.24,USD,wire,succeeded
PAY-0300392,INV-0200446,ACC-10005,2025-01-15,198268.24,USD,wire,succeeded
PAY-0300393,INV-0200447,ACC-10005,2025-01-14,198268.24,USD,check,succeeded
PAY-0300394,INV-0200448,ACC-10005,2025-03-07,198268.24,USD,wire,succeeded
PAY-0300395,INV-0200449,ACC-10005,2025-03-15,198268.24,USD,wire,succeeded
PAY-0300396,INV-0200450,ACC-10005,2025-04-23,198268.24,USD,wire,succeeded
PAY-0300397,INV-0200451,ACC-10005,2025-05-18,198268.24,USD,ach,succeeded
PAY-0300398,INV-0200453,ACC-10005,2025-07-07,198268.24,USD,ach,succeeded
PAY-0300399,INV-0200454,ACC-10005,2025-09-02,198268.24,USD,credit_card,succeeded
PAY-0300400,INV-0200457,ACC-10005,2023-11-14,1067482.0,USD,ach,succeeded
PAY-0300401,INV-0200458,ACC-10005,2024-11-05,1067482.0,USD,wire,succeeded
PAY-0300402,INV-0200460,ACC-10005,2024-12-13,3301661.6,USD,wire,succeeded
PAY-0300403,INV-0200461,ACC-10005,2024-12-21,993826.0,USD,wire,succeeded
PAY-0300404,INV-0200463,ACC-10005,2025-10-15,4252764.36,USD,wire,succeeded
PAY-0300405,INV-0200464,ACC-10005,2025-09-26,92472.75,USD,wire,succeeded
PAY-0300406,INV-0200465,ACC-10005,2025-10-30,92472.75,USD,ach,succeeded
PAY-0300407,INV-0200466,ACC-10005,2025-12-05,92472.75,USD,check,succeeded
PAY-0300408,INV-0200467,ACC-10005,2026-01-04,92472.75,USD,ach,succeeded
PAY-0300409,INV-0200469,ACC-10005,2026-03-10,92472.75,USD,wire,succeeded
PAY-0300410,INV-0200470,ACC-10005,2026-03-10,92472.75,USD,ach,succeeded
PAY-0300411,INV-0200472,ACC-10005,2026-05-06,92472.75,USD,wire,succeeded
PAY-0300412,INV-0200475,ACC-10005,2025-10-13,394450.0,USD,ach,succeeded
PAY-0300413,INV-0200476,ACC-10005,2024-04-18,229515.56,USD,credit_card,succeeded
PAY-0300414,INV-0200477,ACC-10005,2024-05-20,940750.0,USD,wire,succeeded
PAY-0300415,INV-0200478,ACC-10005,2024-06-19,940750.0,USD,ach,succeeded
PAY-0300416,INV-0200479,ACC-10005,2024-06-14,940750.0,USD,wire,succeeded
PAY-0300417,INV-0200480,ACC-10005,2024-07-22,940750.0,USD,ach,succeeded
PAY-0300418,INV-0200481,ACC-10005,2024-08-09,940750.0,USD,credit_card,succeeded
PAY-0300419,INV-0200482,ACC-10005,2024-10-08,940750.0,USD,check,succeeded
PAY-0300420,INV-0200483,ACC-10005,2024-11-14,940750.0,USD,wire,succeeded
PAY-0300421,INV-0200484,ACC-10005,2024-12-26,940750.0,USD,wire,succeeded
PAY-0300422,INV-0200485,ACC-10005,2024-12-20,940750.0,USD,ach,succeeded
PAY-0300423,INV-0200486,ACC-10005,2025-02-15,940750.0,USD,wire,succeeded
PAY-0300424,INV-0200487,ACC-10005,2025-02-28,940750.0,USD,wire,succeeded
PAY-0300425,INV-0200488,ACC-10005,2025-03-11,940750.0,USD,credit_card,succeeded
PAY-0300426,INV-0200489,ACC-10005,2025-05-21,940750.0,USD,wire,succeeded
PAY-0300427,INV-0200490,ACC-10005,2025-06-19,940750.0,USD,wire,succeeded
PAY-0300428,INV-0200491,ACC-10005,2025-07-31,940750.0,USD,wire,succeeded
PAY-0300429,INV-0200492,ACC-10005,2025-07-20,940750.0,USD,wire,succeeded
PAY-0300430,INV-0200493,ACC-10005,2025-08-18,940750.0,USD,check,succeeded
PAY-0300431,INV-0200494,ACC-10005,2025-10-23,940750.0,USD,wire,succeeded
PAY-0300432,INV-0200495,ACC-10005,2025-11-23,940750.0,USD,wire,succeeded
PAY-0300433,INV-0200496,ACC-10005,2025-11-12,940750.0,USD,ach,succeeded
PAY-0300434,INV-0200498,ACC-10005,2026-01-28,940750.0,USD,ach,succeeded
PAY-0300435,INV-0200499,ACC-10005,2026-03-07,940750.0,USD,wire,succeeded
PAY-0300436,INV-0200500,ACC-10005,2026-04-11,940750.0,USD,wire,succeeded
PAY-0300437,INV-0200501,ACC-10005,2026-04-17,940750.0,USD,wire,succeeded
PAY-0300438,INV-0200502,ACC-10005,2026-05-09,940750.0,USD,wire,succeeded
PAY-0300439,INV-0200505,ACC-10005,2024-05-23,1161431.76,USD,wire,succeeded
PAY-0300440,INV-0200507,ACC-10005,2026-04-17,1161431.76,USD,ach,succeeded
PAY-0300441,INV-0200508,ACC-10006,2023-12-22,80750.0,USD,wire,succeeded
PAY-0300442,INV-0200509,ACC-10006,2024-01-03,73476.0,USD,wire,succeeded
PAY-0300443,INV-0200510,ACC-10006,2024-01-30,73476.0,USD,wire,succeeded
PAY-0300444,INV-0200511,ACC-10006,2024-02-11,73476.0,USD,wire,succeeded
PAY-0300445,INV-0200512,ACC-10006,2024-03-30,73476.0,USD,wire,succeeded
PAY-0300446,INV-0200513,ACC-10006,2024-04-16,73476.0,USD,wire,succeeded
PAY-0300447,INV-0200514,ACC-10006,2024-05-07,73476.0,USD,wire,succeeded
PAY-0300448,INV-0200515,ACC-10006,2024-06-11,73476.0,USD,ach,succeeded
PAY-0300449,INV-0200516,ACC-10006,2024-08-03,73476.0,USD,ach,succeeded
PAY-0300450,INV-0200517,ACC-10006,2024-08-15,73476.0,USD,credit_card,succeeded
PAY-0300451,INV-0200518,ACC-10006,2024-10-13,73476.0,USD,ach,succeeded
PAY-0300452,INV-0200519,ACC-10006,2024-10-26,73476.0,USD,wire,succeeded
PAY-0300453,INV-0200520,ACC-10006,2024-11-13,73476.0,USD,wire,succeeded
PAY-0300454,INV-0200521,ACC-10006,2024-12-14,73476.0,USD,ach,succeeded
PAY-0300455,INV-0200522,ACC-10006,2025-01-30,73476.0,USD,ach,succeeded
PAY-0300456,INV-0200523,ACC-10006,2025-03-03,73476.0,USD,wire,succeeded
PAY-0300457,INV-0200524,ACC-10006,2025-03-09,73476.0,USD,check,succeeded
PAY-0300458,INV-0200525,ACC-10006,2025-05-11,73476.0,USD,ach,succeeded
PAY-0300459,INV-0200526,ACC-10006,2025-06-01,73476.0,USD,credit_card,succeeded
PAY-0300460,INV-0200527,ACC-10006,2025-07-13,73476.0,USD,ach,succeeded
PAY-0300461,INV-0200528,ACC-10006,2025-08-02,73476.0,USD,ach,succeeded
PAY-0300462,INV-0200529,ACC-10006,2025-08-13,73476.0,USD,ach,succeeded
PAY-0300463,INV-0200530,ACC-10006,2025-09-11,73476.0,USD,wire,succeeded
PAY-0300464,INV-0200531,ACC-10006,2025-10-07,73476.0,USD,wire,succeeded
PAY-0300465,INV-0200532,ACC-10006,2025-12-11,73476.0,USD,wire,succeeded
PAY-0300466,INV-0200534,ACC-10006,2023-12-24,86575.0,USD,wire,succeeded
PAY-0300467,INV-0200535,ACC-10006,2024-12-06,86575.0,USD,wire,succeeded
PAY-0300468,INV-0200536,ACC-10006,2025-12-21,86575.0,USD,credit_card,succeeded
PAY-0300469,INV-0200537,ACC-10006,2023-04-05,1728928.6,USD,ach,succeeded
PAY-0300470,INV-0200538,ACC-10006,2023-02-26,55440.0,USD,check,succeeded
PAY-0300471,INV-0200540,ACC-10006,2023-05-12,55440.0,USD,ach,succeeded
PAY-0300472,INV-0200541,ACC-10006,2023-05-17,55440.0,USD,wire,succeeded
PAY-0300473,INV-0200542,ACC-10006,2023-07-06,55440.0,USD,check,succeeded
PAY-0300474,INV-0200543,ACC-10006,2023-07-31,55440.0,USD,wire,succeeded
PAY-0300475,INV-0200544,ACC-10006,2023-09-05,55440.0,USD,ach,succeeded
PAY-0300476,INV-0200545,ACC-10006,2023-09-19,55440.0,USD,wire,succeeded
PAY-0300477,INV-0200546,ACC-10006,2023-11-01,55440.0,USD,check,succeeded
PAY-0300478,INV-0200548,ACC-10006,2023-12-07,55440.0,USD,credit_card,succeeded
PAY-0300479,INV-0200549,ACC-10006,2024-02-08,55440.0,USD,ach,succeeded
PAY-0300480,INV-0200550,ACC-10006,2024-03-03,55440.0,USD,wire,succeeded
PAY-0300481,INV-0200551,ACC-10006,2024-03-20,55440.0,USD,wire,succeeded
PAY-0300482,INV-0200552,ACC-10006,2024-04-19,55440.0,USD,wire,succeeded
PAY-0300483,INV-0200555,ACC-10006,2024-07-19,55440.0,USD,wire,succeeded
PAY-0300484,INV-0200556,ACC-10006,2024-09-12,55440.0,USD,wire,succeeded
PAY-0300485,INV-0200557,ACC-10006,2024-10-14,55440.0,USD,wire,succeeded
PAY-0300486,INV-0200558,ACC-10006,2024-10-28,55440.0,USD,wire,succeeded
PAY-0300487,INV-0200559,ACC-10006,2024-11-08,55440.0,USD,ach,succeeded
PAY-0300488,INV-0200560,ACC-10006,2024-12-31,55440.0,USD,ach,succeeded
PAY-0300489,INV-0200561,ACC-10006,2025-01-31,55440.0,USD,wire,succeeded
PAY-0300490,INV-0200562,ACC-10006,2025-03-03,55440.0,USD,ach,succeeded
PAY-0300491,INV-0200563,ACC-10006,2023-03-28,182172.0,USD,ach,succeeded
PAY-0300492,INV-0200564,ACC-10006,2024-03-04,182172.0,USD,wire,succeeded
PAY-0300493,INV-0200565,ACC-10006,2025-02-06,182172.0,USD,ach,succeeded
PAY-0300494,INV-0200566,ACC-10006,2024-06-11,785785.68,USD,ach,succeeded
PAY-0300495,INV-0200567,ACC-10006,2024-06-12,136229.5,USD,wire,succeeded
PAY-0300496,INV-0200568,ACC-10006,2024-06-07,136229.5,USD,wire,succeeded
PAY-0300497,INV-0200569,ACC-10006,2024-08-08,136229.5,USD,wire,succeeded
PAY-0300498,INV-0200570,ACC-10006,2024-08-07,136229.5,USD,ach,succeeded
PAY-0300499,INV-0200571,ACC-10006,2024-09-08,136229.5,USD,ach,succeeded
PAY-0300500,INV-0200572,ACC-10006,2024-10-27,136229.5,USD,wire,succeeded
PAY-0300501,INV-0200573,ACC-10006,2024-11-09,136229.5,USD,ach,succeeded
PAY-0300502,INV-0200574,ACC-10006,2025-01-13,136229.5,USD,wire,succeeded
PAY-0300503,INV-0200575,ACC-10006,2025-01-09,136229.5,USD,wire,succeeded
PAY-0300504,INV-0200576,ACC-10006,2025-03-13,136229.5,USD,wire,succeeded
PAY-0300505,INV-0200577,ACC-10006,2025-03-19,136229.5,USD,wire,succeeded
PAY-0300506,INV-0200578,ACC-10006,2025-04-08,136229.5,USD,wire,succeeded
PAY-0300507,INV-0200579,ACC-10006,2025-06-01,136229.5,USD,ach,succeeded
PAY-0300508,INV-0200580,ACC-10006,2024-06-30,400874.8,USD,wire,succeeded
PAY-0300509,INV-0200581,ACC-10006,2025-06-14,400874.8,USD,wire,succeeded
PAY-0300510,INV-0200582,ACC-10007,2024-04-16,2090728.56,USD,wire,succeeded
PAY-0300511,INV-0200583,ACC-10007,2024-04-28,171920.78,USD,wire,succeeded
PAY-0300512,INV-0200584,ACC-10007,2024-04-09,171920.78,USD,check,succeeded
PAY-0300513,INV-0200585,ACC-10007,2024-06-12,171920.78,USD,credit_card,succeeded
PAY-0300514,INV-0200586,ACC-10007,2024-07-08,171920.78,USD,credit_card,succeeded
PAY-0300515,INV-0200587,ACC-10007,2024-07-08,171920.78,USD,ach,succeeded
PAY-0300516,INV-0200588,ACC-10007,2024-08-28,171920.78,USD,wire,succeeded
PAY-0300517,INV-0200589,ACC-10007,2024-09-29,171920.78,USD,ach,succeeded
PAY-0300518,INV-0200590,ACC-10007,2024-11-02,171920.78,USD,ach,succeeded
PAY-0300519,INV-0200592,ACC-10007,2024-12-24,171920.78,USD,wire,succeeded
PAY-0300520,INV-0200593,ACC-10007,2025-01-25,171920.78,USD,wire,succeeded
PAY-0300521,INV-0200595,ACC-10007,2025-03-10,171920.78,USD,wire,succeeded
PAY-0300522,INV-0200596,ACC-10007,2025-05-13,171920.78,USD,check,succeeded
PAY-0300523,INV-0200598,ACC-10007,2025-07-12,171920.78,USD,wire,succeeded
PAY-0300524,INV-0200599,ACC-10007,2025-07-24,171920.78,USD,wire,succeeded
PAY-0300525,INV-0200601,ACC-10007,2025-09-10,171920.78,USD,ach,succeeded
PAY-0300526,INV-0200602,ACC-10007,2025-10-14,171920.78,USD,ach,succeeded
PAY-0300527,INV-0200603,ACC-10007,2025-11-22,171920.78,USD,wire,succeeded
PAY-0300528,INV-0200604,ACC-10007,2025-12-19,171920.78,USD,wire,succeeded
PAY-0300529,INV-0200605,ACC-10007,2026-02-01,171920.78,USD,credit_card,succeeded
PAY-0300530,INV-0200606,ACC-10007,2026-02-10,171920.78,USD,wire,succeeded
PAY-0300531,INV-0200607,ACC-10007,2026-03-31,171920.78,USD,wire,succeeded
PAY-0300532,INV-0200608,ACC-10007,2024-04-08,317874.72,USD,wire,succeeded
PAY-0300533,INV-0200609,ACC-10007,2025-03-29,317874.72,USD,ach,succeeded
PAY-0300534,INV-0200610,ACC-10007,2026-03-06,317874.72,USD,wire,succeeded
PAY-0300535,INV-0200611,ACC-10007,2025-04-26,4808.6,USD,wire,succeeded
PAY-0300536,INV-0200612,ACC-10007,2025-03-24,1030770.0,USD,wire,succeeded
PAY-0300537,INV-0200614,ACC-10007,2025-06-13,1030770.0,USD,ach,succeeded
PAY-0300538,INV-0200615,ACC-10007,2025-07-16,1030770.0,USD,wire,succeeded
PAY-0300539,INV-0200616,ACC-10007,2025-08-23,1030770.0,USD,wire,succeeded
PAY-0300540,INV-0200617,ACC-10007,2025-09-12,1030770.0,USD,ach,succeeded
PAY-0300541,INV-0200618,ACC-10007,2025-10-15,1030770.0,USD,ach,succeeded
PAY-0300542,INV-0200619,ACC-10007,2025-10-08,1030770.0,USD,credit_card,succeeded
PAY-0300543,INV-0200620,ACC-10007,2025-12-04,1030770.0,USD,wire,succeeded
PAY-0300544,INV-0200623,ACC-10007,2026-03-03,1030770.0,USD,wire,succeeded
PAY-0300545,INV-0200624,ACC-10007,2026-03-11,1030770.0,USD,ach,succeeded
PAY-0300546,INV-0200625,ACC-10007,2026-05-13,1030770.0,USD,ach,succeeded
PAY-0300547,INV-0200626,ACC-10007,2026-05-13,1030770.0,USD,wire,succeeded
PAY-0300548,INV-0200629,ACC-10007,2025-04-30,433125.0,USD,ach,succeeded
PAY-0300549,INV-0200630,ACC-10007,2026-04-15,433125.0,USD,ach,succeeded
PAY-0300550,INV-0200631,ACC-10007,2023-07-19,1344685.72,USD,wire,succeeded
PAY-0300551,INV-0200632,ACC-10007,2023-06-24,157332.0,USD,credit_card,succeeded
PAY-0300552,INV-0200633,ACC-10007,2023-07-25,157332.0,USD,wire,succeeded
PAY-0300553,INV-0200634,ACC-10007,2023-09-14,157332.0,USD,credit_card,succeeded
PAY-0300554,INV-0200635,ACC-10007,2023-10-10,157332.0,USD,wire,succeeded
PAY-0300555,INV-0200636,ACC-10007,2023-10-19,157332.0,USD,credit_card,succeeded
PAY-0300556,INV-0200637,ACC-10007,2023-12-02,157332.0,USD,ach,succeeded
PAY-0300557,INV-0200638,ACC-10007,2024-01-06,157332.0,USD,wire,succeeded
PAY-0300558,INV-0200639,ACC-10007,2024-02-08,157332.0,USD,wire,succeeded
PAY-0300559,INV-0200640,ACC-10007,2024-02-22,157332.0,USD,check,succeeded
PAY-0300560,INV-0200641,ACC-10007,2024-04-14,157332.0,USD,wire,succeeded
PAY-0300561,INV-0200642,ACC-10007,2024-04-06,157332.0,USD,ach,succeeded
PAY-0300562,INV-0200643,ACC-10007,2024-05-21,157332.0,USD,ach,succeeded
PAY-0300563,INV-0200644,ACC-10007,2024-06-14,157332.0,USD,credit_card,succeeded
PAY-0300564,INV-0200646,ACC-10007,2024-08-11,157332.0,USD,wire,succeeded
PAY-0300565,INV-0200647,ACC-10007,2024-10-04,157332.0,USD,wire,succeeded
PAY-0300566,INV-0200648,ACC-10007,2024-11-03,157332.0,USD,wire,succeeded
PAY-0300567,INV-0200649,ACC-10007,2024-11-23,157332.0,USD,wire,succeeded
PAY-0300568,INV-0200650,ACC-10007,2025-01-11,157332.0,USD,wire,succeeded
PAY-0300569,INV-0200651,ACC-10007,2025-01-11,157332.0,USD,ach,succeeded
PAY-0300570,INV-0200653,ACC-10007,2025-03-13,157332.0,USD,wire,succeeded
PAY-0300571,INV-0200654,ACC-10007,2025-05-06,157332.0,USD,ach,succeeded
PAY-0300572,INV-0200655,ACC-10007,2025-06-02,157332.0,USD,wire,succeeded
PAY-0300573,INV-0200656,ACC-10007,2025-07-04,157332.0,USD,ach,succeeded
PAY-0300574,INV-0200657,ACC-10007,2025-07-27,157332.0,USD,check,succeeded
PAY-0300575,INV-0200658,ACC-10007,2025-08-29,157332.0,USD,wire,succeeded
PAY-0300576,INV-0200659,ACC-10007,2025-09-07,157332.0,USD,ach,succeeded
PAY-0300577,INV-0200660,ACC-10007,2025-10-08,157332.0,USD,ach,succeeded
PAY-0300578,INV-0200661,ACC-10007,2025-11-23,157332.0,USD,ach,succeeded
PAY-0300579,INV-0200662,ACC-10007,2025-12-18,157332.0,USD,check,succeeded
PAY-0300580,INV-0200663,ACC-10007,2026-02-06,157332.0,USD,wire,succeeded
PAY-0300581,INV-0200664,ACC-10007,2026-02-27,157332.0,USD,wire,succeeded
PAY-0300582,INV-0200665,ACC-10007,2026-03-18,157332.0,USD,ach,succeeded
PAY-0300583,INV-0200666,ACC-10007,2026-04-12,157332.0,USD,credit_card,succeeded
PAY-0300584,INV-0200667,ACC-10007,2026-05-27,157332.0,USD,wire,succeeded
PAY-0300585,INV-0200669,ACC-10007,2023-07-15,453818.12,USD,wire,succeeded
PAY-0300586,INV-0200670,ACC-10007,2024-06-28,453818.12,USD,wire,succeeded
PAY-0300587,INV-0200671,ACC-10007,2025-06-14,453818.12,USD,wire,succeeded
PAY-0300588,INV-0200673,ACC-10007,2022-06-12,3043714.32,USD,wire,succeeded
PAY-0300589,INV-0200674,ACC-10007,2022-07-10,404625.0,USD,wire,succeeded
PAY-0300590,INV-0200675,ACC-10007,2023-05-26,404625.0,USD,wire,succeeded
PAY-0300591,INV-0200676,ACC-10007,2024-05-09,404625.0,USD,ach,succeeded
PAY-0300592,INV-0200677,ACC-10007,2025-06-20,404625.0,USD,wire,succeeded
PAY-0300593,INV-0200678,ACC-10008,2025-11-29,304688.65,USD,wire,succeeded
PAY-0300594,INV-0200679,ACC-10008,2025-10-23,621682.0,USD,wire,succeeded
PAY-0300595,INV-0200680,ACC-10008,2023-01-25,162599.92,USD,wire,succeeded
PAY-0300596,INV-0200682,ACC-10008,2023-12-31,777000.0,USD,ach,succeeded
PAY-0300597,INV-0200683,ACC-10008,2024-12-08,777000.0,USD,ach,succeeded
PAY-0300598,INV-0200684,ACC-10008,2025-12-18,777000.0,USD,ach,succeeded
PAY-0300599,INV-0200685,ACC-10008,2025-06-19,62485.74,USD,wire,succeeded
PAY-0300600,INV-0200686,ACC-10008,2025-05-16,449101.7,USD,credit_card,succeeded
PAY-0300601,INV-0200687,ACC-10008,2025-06-19,449101.7,USD,wire,succeeded
PAY-0300602,INV-0200688,ACC-10008,2025-08-02,449101.7,USD,wire,succeeded
