line_item_id,contract_id,account_id,sku,category,quantity,list_price_usd,discount_pct,unit_price,currency,billing_freq,start_date,end_date
LI-0500203,CON-070022,ACC-10005,SUP-BRO-EDGE,support,19,4500.0,0.3,3150.0,USD,annual,2024-04-13,2027-04-13
LI-0500204,CON-070022,ACC-10005,SW-NOC-130,software_subscription,1029,146.25,0.05,138.94,USD,annual,2024-04-13,2027-04-13
LI-0500205,CON-070022,ACC-10005,PS-MS,services,1,95000.0,0.15,80750.0,USD,one_time,2024-04-13,2027-04-13
LI-0500206,CON-070022,ACC-10005,SW-SEC-140,software_subscription,860,250.0,0.2,200.0,USD,monthly,2024-04-13,2027-04-13
LI-0500207,CON-070022,ACC-10005,SUP-SIL-DC,support,22,23625.0,0.05,22443.75,USD,annual,2024-04-13,2027-04-13
LI-0500208,CON-070023,ACC-10006,SW-ZTN-120,software_subscription,434,87.5,0.0,87.5,USD,annual,2023-12-02,2025-12-02
LI-0500209,CON-070023,ACC-10006,SW-OBS-140,software_subscription,520,120.0,0.1,108.0,USD,monthly,2023-12-02,2025-12-02
LI-0500210,CON-070023,ACC-10006,SW-OBS-110,software_subscription,444,48.75,0.2,39.0,USD,monthly,2023-12-02,2025-12-02
LI-0500211,CON-070023,ACC-10006,PS-MS,services,1,95000.0,0.15,80750.0,USD,one_time,2023-12-02,2025-12-02
LI-0500212,CON-070023,ACC-10006,SUP-SIL-EDGE,support,8,6750.0,0.1,6075.0,USD,annual,2023-12-02,2025-12-02
LI-0500213,CON-070024,ACC-10006,SUP-PLA-EDGE,support,12,13750.0,0.25,10312.5,USD,annual,2023-02-20,2025-02-20
LI-0500214,CON-070024,ACC-10006,SW-NOC-140,software_subscription,308,180.0,0.0,180.0,USD,monthly,2023-02-20,2025-02-20
LI-0500215,CON-070024,ACC-10006,LB-1400,hardware,20,65000.0,0.2,52000.0,USD,one_time,2024-10-26,2025-02-20
LI-0500216,CON-070024,ACC-10006,PS-IS,services,1,45000.0,0.2,36000.0,USD,one_time,2023-02-20,2025-02-20
LI-0500217,CON-070024,ACC-10006,WAP-1300,hardware,20,1028.57,0.25,771.43,USD,one_time,2023-02-20,2025-02-20
LI-0500218,CON-070024,ACC-10006,SW-ZTN-130,software_subscription,642,113.75,0.2,91.0,USD,annual,2023-02-20,2025-02-20
LI-0500219,CON-070024,ACC-10006,LB-1500,hardware,10,75000.0,0.15,63750.0,USD,one_time,2023-02-20,2025-02-20
LI-0500220,CON-070025,ACC-10006,LB-1700,hardware,2,95000.0,0.3,66500.0,USD,one_time,2024-05-16,2025-05-16
LI-0500221,CON-070025,ACC-10006,PS-HCA,services,1,18000.0,0.15,15300.0,USD,one_time,2024-05-16,2025-05-16
LI-0500222,CON-070025,ACC-10006,SW-SEC-120,software_subscription,1034,155.0,0.15,131.75,USD,monthly,2024-05-16,2025-05-16
LI-0500223,CON-070025,ACC-10006,SW-ZTN-110,software_subscription,1040,61.25,0.1,55.12,USD,annual,2024-05-16,2025-05-16
LI-0500224,CON-070025,ACC-10006,SUP-BRO-EDGE,support,2,4500.0,0.05,4275.0,USD,annual,2024-05-16,2025-05-16
LI-0500225,CON-070025,ACC-10006,SUP-GOL-EDGE,support,20,10000.0,0.15,8500.0,USD,annual,2024-05-16,2025-05-16
LI-0500226,CON-070025,ACC-10006,PS-OT,services,1,38000.0,0.0,38000.0,USD,one_time,2024-05-16,2025-05-16
LI-0500227,CON-070025,ACC-10006,PS-CID,services,1,140000.0,0.1,126000.0,USD,one_time,2024-05-16,2025-05-16
LI-0500228,CON-070025,ACC-10006,FW-1300,hardware,8,32428.57,0.1,29185.71,USD,one_time,2024-05-16,2025-05-16
LI-0500229,CON-070025,ACC-10006,SUP-PLA-EDGE,support,12,13750.0,0.0,13750.0,USD,annual,2024-05-16,2025-05-16
LI-0500230,CON-070025,ACC-10006,PS-EE,services,1,320000.0,0.25,240000.0,USD,one_time,2024-05-16,2025-05-16
LI-0500231,CON-070026,ACC-10007,SUP-GOL-CORE,support,6,20000.0,0.15,17000.0,USD,annual,2024-03-31,2026-03-28
LI-0500232,CON-070026,ACC-10007,SW-ZTN-130,software_subscription,1488,113.75,0.15,96.69,USD,annual,2024-03-31,2026-03-28
LI-0500233,CON-070026,ACC-10007,SUP-BRO-CORE,support,10,9000.0,0.2,7200.0,USD,annual,2024-03-31,2026-03-28
LI-0500234,CON-070026,ACC-10007,SW-ZTN-120,software_subscription,956,87.5,0.15,74.38,USD,monthly,2024-03-31,2026-03-28
LI-0500235,CON-070026,ACC-10007,CR-1600,hardware,6,160714.29,0.2,128571.43,USD,one_time,2024-03-31,2026-03-28
LI-0500236,CON-070026,ACC-10007,SW-SEC-110,software_subscription,1042,107.5,0.1,96.75,USD,monthly,2024-03-31,2026-03-28
LI-0500237,CON-070026,ACC-10007,CR-1500,hardware,14,141428.57,0.35,91928.57,USD,one_time,2024-03-31,2026-03-28
LI-0500238,CON-070026,ACC-10007,PS-OT,services,1,38000.0,0.15,32300.0,USD,one_time,2024-03-31,2026-03-28
LI-0500239,CON-070027,ACC-10007,WAP-1500,hardware,4,1414.29,0.15,1202.15,USD,one_time,2025-03-08,2028-03-08
LI-0500240,CON-070027,ACC-10007,SW-NOC-120,software_subscription,501,112.5,0.2,90.0,USD,monthly,2025-03-08,2028-03-08
LI-0500241,CON-070027,ACC-10007,SW-SDC-140,software_subscription,1369,800.0,0.1,720.0,USD,monthly,2025-03-08,2028-03-08
LI-0500242,CON-070027,ACC-10007,SUP-PLA-DC,support,12,48125.0,0.25,36093.75,USD,annual,2025-03-08,2028-03-08
LI-0500243,CON-070028,ACC-10007,SW-NOC-110,software_subscription,913,78.75,0.1,70.88,USD,annual,2023-06-12,2026-06-12
LI-0500244,CON-070028,ACC-10007,SD-1400,hardware,8,18571.43,0.3,13000.0,USD,one_time,2023-06-12,2026-06-12
LI-0500245,CON-070028,ACC-10007,SW-ZTN-120,software_subscription,415,87.5,0.2,70.0,USD,annual,2023-06-12,2026-06-12
LI-0500246,CON-070028,ACC-10007,SW-OBS-120,software_subscription,794,72.5,0.2,58.0,USD,monthly,2023-06-12,2026-06-12
LI-0500247,CON-070028,ACC-10007,SW-ZTN-110,software_subscription,1072,61.25,0.05,58.19,USD,annual,2023-06-12,2026-06-12
LI-0500248,CON-070028,ACC-10007,SW-SDC-130,software_subscription,214,650.0,0.2,520.0,USD,monthly,2023-06-12,2026-06-12
LI-0500249,CON-070028,ACC-10007,FW-1500,hardware,16,48714.29,0.2,38971.43,USD,one_time,2023-06-12,2026-06-12
LI-0500250,CON-070028,ACC-10007,CR-1300,hardware,6,102857.14,0.0,102857.14,USD,one_time,2023-06-12,2026-06-12
LI-0500251,CON-070028,ACC-10007,SUP-SIL-DC,support,14,23625.0,0.1,21262.5,USD,annual,2023-06-12,2026-06-12
LI-0500252,CON-070029,ACC-10007,CR-1400,hardware,12,122142.86,0.0,122142.86,USD,one_time,2022-05-27,2025-05-27
LI-0500253,CON-070029,ACC-10007,SUP-SIL-DC,support,10,23625.0,0.1,21262.5,USD,annual,2022-05-27,2025-05-27
LI-0500254,CON-070029,ACC-10007,SD-1400,hardware,22,18571.43,0.3,13000.0,USD,one_time,2022-05-27,2025-05-27
LI-0500255,CON-070029,ACC-10007,SUP-GOL-CORE,support,12,20000.0,0.2,16000.0,USD,annual,2022-05-27,2025-05-27
LI-0500256,CON-070029,ACC-10007,LB-1600,hardware,16,85000.0,0.05,80750.0,USD,one_time,2022-05-27,2025-05-27
LI-0500257,CON-070030,ACC-10008,PS-IE,services,1,180000.0,0.2,144000.0,USD,one_time,2025-09-17,2026-09-17
LI-0500258,CON-070030,ACC-10008,PS-HCA,services,1,18000.0,0.2,14400.0,USD,one_time,2025-09-17,2026-09-17
LI-0500259,CON-070030,ACC-10008,SUP-BRO-CORE,support,20,9000.0,0.25,6750.0,USD,annual,2025-09-17,2026-09-17
LI-0500260,CON-070030,ACC-10008,AX-1200,hardware,18,5214.29,0.1,4692.86,USD,one_time,2025-09-17,2026-09-17
LI-0500261,CON-070030,ACC-10008,AX-1600,hardware,5,10642.86,0.1,9578.57,USD,one_time,2025-09-17,2026-09-17
LI-0500262,CON-070030,ACC-10008,SW-SEC-110,software_subscription,287,107.5,0.2,86.0,USD,annual,2025-09-17,2026-09-17
LI-0500263,CON-070030,ACC-10008,WAP-1400,hardware,12,1221.43,0.05,1160.36,USD,one_time,2025-09-17,2026-09-17
LI-0500264,CON-070030,ACC-10008,SUP-PLA-DC,support,12,48125.0,0.2,38500.0,USD,annual,2025-09-17,2026-09-17
LI-0500265,CON-070031,ACC-10008,AX-1300,hardware,28,6571.43,0.2,5257.14,USD,one_time,2022-12-16,2025-12-16
LI-0500266,CON-070031,ACC-10008,SUP-SIL-DC,support,20,23625.0,0.2,18900.0,USD,annual,2022-12-16,2025-12-16
LI-0500267,CON-070031,ACC-10008,SUP-GOL-DC,support,12,35000.0,0.05,33250.0,USD,annual,2022-12-16,2025-12-16
LI-0500268,CON-070031,ACC-10008,PS-NDW,services,1,22000.0,0.3,15400.0,USD,one_time,2022-12-16,2025-12-16
LI-0500269,CON-070032,ACC-10008,SUP-PLA-CORE,support,25,27500.0,0.1,24750.0,USD,annual,2025-05-08,2028-05-08
LI-0500270,CON-070032,ACC-10008,SUP-PLA-CORE,support,23,27500.0,0.2,22000.0,USD,annual,2025-05-08,2028-05-08
LI-0500271,CON-070032,ACC-10008,SW-OBS-140,software_subscription,1342,120.0,0.15,102.0,USD,monthly,2025-05-08,2028-05-08
LI-0500272,CON-070032,ACC-10008,SW-NOC-130,software_subscription,1236,146.25,0.2,117.0,USD,annual,2025-05-08,2028-05-08
LI-0500273,CON-070032,ACC-10008,SW-SDC-120,software_subscription,754,500.0,0.2,400.0,USD,monthly,2025-05-08,2028-05-08
LI-0500274,CON-070032,ACC-10008,SW-NOC-110,software_subscription,64,78.75,0.0,78.75,USD,monthly,2025-05-08,2028-05-08
LI-0500275,CON-070032,ACC-10008,SUP-BRO-DC,support,15,15750.0,0.35,10237.5,USD,annual,2025-05-08,2028-05-08
LI-0500276,CON-070032,ACC-10008,SW-ZTN-120,software_subscription,85,87.5,0.25,65.62,USD,monthly,2025-05-08,2028-05-08
LI-0500277,CON-070032,ACC-10008,SW-SDC-140,software_subscription,2068,800.0,0.2,640.0,USD,annual,2025-05-08,2028-05-08
LI-0500278,CON-070032,ACC-10008,AX-1100,hardware,18,3857.14,0.1,3471.43,USD,one_time,2025-05-08,2028-05-08
LI-0500279,CON-070032,ACC-10008,SW-ZTN-140,software_subscription,676,140.0,0.0,140.0,USD,annual,2025-05-08,2028-05-08
LI-0500280,CON-070033,ACC-10009,SW-SDC-110,software_subscription,1163,350.0,0.1,315.0,USD,monthly,2024-06-14,2029-06-14
LI-0500281,CON-070033,ACC-10009,SW-NOC-130,software_subscription,1290,146.25,0.25,109.69,USD,annual,2024-06-14,2029-06-14
LI-0500282,CON-070033,ACC-10009,SW-ZTN-110,software_subscription,1840,61.25,0.15,52.06,USD,annual,2024-06-14,2029-06-14
LI-0500283,CON-070033,ACC-10009,SUP-PLA-CORE,support,14,27500.0,0.15,23375.0,USD,annual,2024-06-14,2029-06-14
LI-0500284,CON-070033,ACC-10009,SW-ZTN-120,software_subscription,846,87.5,0.2,70.0,USD,monthly,2024-06-14,2029-06-14
LI-0500285,CON-070033,ACC-10009,SW-NOC-130,software_subscription,595,146.25,0.1,131.62,USD,annual,2024-06-14,2029-06-14
LI-0500286,CON-070034,ACC-10009,SW-SDC-140,software_subscription,612,800.0,0.0,800.0,USD,annual,2025-06-19,2028-06-19
LI-0500287,CON-070034,ACC-10009,SW-SEC-110,software_subscription,211,107.5,0.15,91.38,USD,annual,2025-06-19,2028-06-19
LI-0500288,CON-070034,ACC-10009,SUP-BRO-EDGE,support,8,4500.0,0.25,3375.0,USD,annual,2025-06-19,2028-06-19
LI-0500289,CON-070034,ACC-10009,SUP-SIL-CORE,support,14,13500.0,0.15,11475.0,USD,annual,2025-06-19,2028-06-19
LI-0500290,CON-070034,ACC-10009,LB-1100,hardware,33,35000.0,0.1,31500.0,USD,one_time,2025-11-18,2028-06-19
LI-0500291,CON-070034,ACC-10009,SUP-BRO-DC,support,2,15750.0,0.2,12600.0,USD,annual,2025-06-19,2028-06-19
LI-0500292,CON-070034,ACC-10009,SW-OBS-130,software_subscription,1284,96.25,0.05,91.44,USD,monthly,2025-06-19,2028-06-19
LI-0500293,CON-070034,ACC-10009,SW-SDC-140,software_subscription,1143,800.0,0.0,800.0,USD,monthly,2025-06-19,2028-06-19
LI-0500294,CON-070034,ACC-10009,SW-NOC-120,software_subscription,1024,112.5,0.2,90.0,USD,annual,2025-06-19,2028-06-19
LI-0500295,CON-070034,ACC-10009,PS-NDW,services,1,22000.0,0.2,17600.0,USD,one_time,2027-10-21,2028-10-20
LI-0500296,CON-070034,ACC-10009,SW-SDC-110,software_subscription,276,350.0,0.2,280.0,USD,monthly,2025-06-19,2028-06-19
LI-0500297,CON-070034,ACC-10009,SW-SEC-120,software_subscription,623,155.0,0.25,116.25,USD,monthly,2025-06-19,2028-06-19
LI-0500298,CON-070034,ACC-10009,SW-OBS-110,software_subscription,1171,48.75,0.15,41.44,USD,monthly,2025-06-19,2028-06-19
LI-0500299,CON-070035,ACC-10009,SUP-SIL-EDGE,support,2,6750.0,0.1,6075.0,USD,annual,2023-05-25,2024-05-25
LI-0500300,CON-070035,ACC-10009,AX-1700,hardware,25,12000.0,0.3,8400.0,USD,one_time,2023-05-25,2024-05-25
LI-0500301,CON-070035,ACC-10009,SW-SEC-130,software_subscription,1437,202.5,0.25,151.88,USD,annual,2023-05-25,2024-05-25
LI-0500302,CON-070035,ACC-10009,FW-1600,hardware,16,56857.14,0.25,42642.86,USD,one_time,2023-05-25,2024-05-25
LI-0500303,CON-070035,ACC-10009,SW-NOC-120,software_subscription,2221,112.5,0.05,106.88,USD,monthly,2023-05-25,2024-05-25
LI-0500304,CON-070035,ACC-10009,SUP-GOL-DC,support,5,35000.0,0.15,29750.0,USD,annual,2023-05-25,2024-05-25
LI-0500305,CON-070035,ACC-10009,SUP-PLA-CORE,support,14,27500.0,0.2,22000.0,USD,annual,2023-05-25,2024-05-25
LI-0500306,CON-070035,ACC-10009,SW-NOC-120,software_subscription,1996,112.5,0.05,106.88,USD,annual,2023-05-25,2024-05-25
LI-0500307,CON-070035,ACC-10009,SUP-BRO-CORE,support,11,9000.0,0.3,6300.0,USD,annual,2023-05-25,2024-05-25
LI-0500308,CON-070035,ACC-10009,FW-1700,hardware,2,65000.0,0.1,58500.0,USD,one_time,2023-05-25,2024-05-25
LI-0500309,CON-070035,ACC-10009,FW-1400,hardware,28,40571.43,0.3,28400.0,USD,one_time,2023-05-25,2024-05-25
LI-0500310,CON-070036,ACC-10009,SD-1400,hardware,8,18571.43,0.15,15785.72,USD,one_time,2022-03-28,2024-03-28
LI-0500311,CON-070036,ACC-10009,AX-1600,hardware,11,10642.86,0.3,7450.0,USD,one_time,2022-03-28,2024-03-28
LI-0500312,CON-070036,ACC-10009,SW-NOC-130,software_subscription,2052,146.25,0.15,124.31,USD,monthly,2022-03-28,2024-03-28
LI-0500313,CON-070036,ACC-10009,SUP-PLA-CORE,support,2,27500.0,0.0,27500.0,USD,annual,2022-10-31,2024-03-28
LI-0500314,CON-070036,ACC-10009,PS-IE,services,1,180000.0,0.15,153000.0,USD,one_time,2022-03-28,2024-03-28
LI-0500315,CON-070036,ACC-10009,FW-1100,hardware,16,16142.86,0.15,13721.43,USD,one_time,2022-03-28,2024-03-28
LI-0500316,CON-070036,ACC-10009,SUP-PLA-CORE,support,16,27500.0,0.35,17875.0,USD,annual,2022-03-28,2024-03-28
LI-0500317,CON-070036,ACC-10009,SUP-GOL-CORE,support,11,20000.0,0.05,19000.0,USD,annual,2023-06-17,2024-03-28
LI-0500318,CON-070036,ACC-10009,SW-OBS-140,software_subscription,2162,120.0,0.35,78.0,USD,annual,2022-03-28,2024-03-28
LI-0500319,CON-070036,ACC-10009,SW-NOC-120,software_subscription,1470,112.5,0.05,106.88,USD,monthly,2022-03-28,2024-03-28
LI-0500320,CON-070036,ACC-10009,SD-1100,hardware,14,9142.86,0.1,8228.57,USD,one_time,2022-03-28,2024-03-28
LI-0500321,CON-070037,ACC-10010,SUP-PLA-EDGE,support,20,13750.0,0.0,13750.0,USD,annual,2023-10-25,2028-10-25
LI-0500322,CON-070037,ACC-10010,SW-ZTN-110,software_subscription,423,61.25,0.0,61.25,USD,monthly,2023-10-25,2028-10-25
LI-0500323,CON-070037,ACC-10010,SW-OBS-110,software_subscription,1340,48.75,0.05,46.31,USD,annual,2023-10-25,2028-10-25
LI-0500324,CON-070037,ACC-10010,SUP-BRO-EDGE,support,20,4500.0,0.2,3600.0,USD,annual,2023-10-25,2028-10-25
LI-0500325,CON-070037,ACC-10010,SW-SEC-120,software_subscription,101,155.0,0.2,124.0,USD,monthly,2023-10-25,2028-10-25
LI-0500326,CON-070037,ACC-10010,WAP-1300,hardware,23,1028.57,0.15,874.28,USD,one_time,2023-10-25,2028-10-25
LI-0500327,CON-070037,ACC-10010,SW-NOC-130,software_subscription,1618,146.25,0.0,146.25,USD,annual,2023-10-25,2028-10-25
LI-0500328,CON-070037,ACC-10010,WAP-1400,hardware,9,1221.43,0.1,1099.29,USD,one_time,2023-10-25,2028-10-25
LI-0500329,CON-070038,ACC-10010,SUP-GOL-EDGE,support,13,10000.0,0.25,7500.0,USD,annual,2022-11-12,2025-11-12
LI-0500330,CON-070038,ACC-10010,LB-1600,hardware,25,85000.0,0.15,72250.0,USD,one_time,2022-11-12,2025-11-12
LI-0500331,CON-070038,ACC-10010,SUP-BRO-DC,support,6,15750.0,0.0,15750.0,USD,annual,2022-11-12,2025-11-12
LI-0500332,CON-070038,ACC-10010,SW-SEC-130,software_subscription,310,202.5,0.3,141.75,USD,monthly,2022-11-12,2025-11-12
LI-0500333,CON-070038,ACC-10010,SW-NOC-140,software_subscription,131,180.0,0.05,171.0,USD,annual,2022-11-12,2025-11-12
LI-0500334,CON-070038,ACC-10010,SUP-GOL-EDGE,support,18,10000.0,0.1,9000.0,USD,annual,2022-11-12,2025-11-12
LI-0500335,CON-070038,ACC-10010,PS-CID,services,1,140000.0,0.1,126000.0,USD,one_time,2023-08-25,2025-11-12
LI-0500336,CON-070038,ACC-10010,SD-1400,hardware,27,18571.43,0.2,14857.14,USD,one_time,2022-11-12,2025-11-12
LI-0500337,CON-070038,ACC-10010,SW-SEC-130,software_subscription,1611,202.5,0.2,162.0,USD,monthly,2022-11-12,2025-11-12
LI-0500338,CON-070039,ACC-10010,SUP-PLA-DC,support,16,48125.0,0.2,38500.0,USD,annual,2025-08-01,2026-08-01
LI-0500339,CON-070039,ACC-10010,SUP-PLA-DC,support,2,48125.0,0.3,33687.5,USD,annual,2025-08-01,2026-08-01
LI-0500340,CON-070039,ACC-10010,PS-CID,services,1,140000.0,0.05,133000.0,USD,one_time,2025-08-01,2026-08-01
LI-0500341,CON-070039,ACC-10010,AX-1500,hardware,11,9285.71,0.25,6964.28,USD,one_time,2025-08-01,2026-08-01
LI-0500342,CON-070039,ACC-10010,CR-1700,hardware,20,180000.0,0.15,153000.0,USD,one_time,2025-08-01,2026-08-01
LI-0500343,CON-070039,ACC-10010,FW-1100,hardware,20,16142.86,0.25,12107.14,USD,one_time,2025-08-01,2026-08-01
LI-0500344,CON-070039,ACC-10010,SW-SEC-130,software_subscription,1303,202.5,0.3,141.75,USD,monthly,2025-08-01,2026-08-01
LI-0500345,CON-070039,ACC-10010,PS-NDW,services,1,22000.0,0.2,17600.0,USD,one_time,2025-08-01,2026-08-01
LI-0500346,CON-070039,ACC-10010,SD-1100,hardware,16,9142.86,0.25,6857.14,USD,one_time,2025-08-01,2026-08-01
LI-0500347,CON-070039,ACC-10010,SD-1200,hardware,13,12285.71,0.0,12285.71,USD,one_time,2025-08-01,2026-08-01
LI-0500348,CON-070039,ACC-10010,SW-SDC-120,software_subscription,303,500.0,0.2,400.0,USD,annual,2025-08-01,2026-08-01
LI-0500349,CON-070039,ACC-10010,CR-1500,hardware,20,141428.57,0.2,113142.86,USD,one_time,2025-08-01,2026-08-01
LI-0500350,CON-070040,ACC-10011,SW-OBS-130,software_subscription,1762,96.25,0.15,81.81,USD,annual,2024-06-26,2027-06-26
LI-0500351,CON-070040,ACC-10011,SW-OBS-130,software_subscription,1214,96.25,0.1,86.62,USD,monthly,2024-06-26,2027-06-26
LI-0500352,CON-070040,ACC-10011,SUP-PLA-CORE,support,20,27500.0,0.1,24750.0,USD,annual,2024-06-26,2027-06-26
LI-0500353,CON-070040,ACC-10011,SUP-SIL-DC,support,29,23625.0,0.25,17718.75,USD,annual,2024-06-26,2027-06-26
LI-0500354,CON-070040,ACC-10011,LB-1700,hardware,11,95000.0,0.05,90250.0,USD,one_time,2024-06-26,2027-06-26
LI-0500355,CON-070040,ACC-10011,SW-ZTN-120,software_subscription,2359,87.5,0.2,70.0,USD,annual,2024-06-26,2027-06-26
LI-0500356,CON-070040,ACC-10011,SW-SDC-130,software_subscription,1447,650.0,0.1,585.0,USD,annual,2024-06-26,2027-06-26
LI-0500357,CON-070040,ACC-10011,SW-NOC-110,software_subscription,2302,78.75,0.35,51.19,USD,annual,2025-06-12,2027-06-26
LI-0500358,CON-070040,ACC-10011,SD-1400,hardware,2,18571.43,0.2,14857.14,USD,one_time,2024-06-26,2027-06-26
LI-0500359,CON-070041,ACC-10011,FW-1700,hardware,2,65000.0,0.25,48750.0,USD,one_time,2023-03-31,2024-03-28
LI-0500360,CON-070041,ACC-10011,SW-OBS-110,software_subscription,1771,48.75,0.2,39.0,USD,monthly,2023-03-31,2024-03-28
LI-0500361,CON-070041,ACC-10011,SW-ZTN-130,software_subscription,1828,113.75,0.1,102.38,USD,monthly,2023-03-31,2024-03-28
LI-0500362,CON-070041,ACC-10011,SW-NOC-120,software_subscription,1486,112.5,0.2,90.0,USD,annual,2023-03-31,2024-03-28
LI-0500363,CON-070041,ACC-10011,SUP-BRO-DC,support,14,15750.0,0.2,12600.0,USD,annual,2023-03-31,2024-03-28
LI-0500364,CON-070041,ACC-10011,SUP-PLA-EDGE,support,11,13750.0,0.1,12375.0,USD,annual,2023-03-31,2024-03-28
LI-0500365,CON-070041,ACC-10011,SUP-SIL-CORE,support,5,13500.0,0.15,11475.0,USD,annual,2023-03-31,2024-03-28
LI-0500366,CON-070042,ACC-10011,SW-SEC-120,software_subscription,1570,155.0,0.1,139.5,USD,annual,2023-10-27,2028-10-27
LI-0500367,CON-070042,ACC-10011,SD-1200,hardware,5,12285.71,0.15,10442.85,USD,one_time,2023-10-27,2028-10-27
LI-0500368,CON-070042,ACC-10011,SUP-SIL-CORE,support,2,13500.0,0.3,9450.0,USD,annual,2023-10-27,2028-10-27
LI-0500369,CON-070042,ACC-10011,SUP-PLA-EDGE,support,20,13750.0,0.1,12375.0,USD,annual,2023-10-27,2028-10-27
LI-0500370,CON-070042,ACC-10011,SUP-BRO-EDGE,support,17,4500.0,0.25,3375.0,USD,annual,2023-10-27,2028-10-27
LI-0500371,CON-070042,ACC-10011,PS-HCA,services,1,18000.0,0.2,14400.0,USD,one_time,2023-10-27,2028-10-27
LI-0500372,CON-070042,ACC-10011,SUP-BRO-CORE,support,11,9000.0,0.1,8100.0,USD,annual,2023-10-27,2028-10-27
LI-0500373,CON-070042,ACC-10011,SD-1400,hardware,2,18571.43,0.2,14857.14,USD,one_time,2023-10-27,2028-10-27
LI-0500374,CON-070042,ACC-10011,WAP-1400,hardware,2,1221.43,0.1,1099.29,USD,one_time,2023-10-27,2028-10-27
LI-0500375,CON-070042,ACC-10011,SW-NOC-120,software_subscription,1052,112.5,0.1,101.25,USD,annual,2023-10-27,2028-10-27
LI-0500376,CON-070042,ACC-10011,CR-1300,hardware,17,102857.14,0.1,92571.43,USD,one_time,2023-10-27,2028-10-27
LI-0500377,CON-070043,ACC-10011,SUP-GOL-CORE,support,29,20000.0,0.15,17000.0,USD,annual,2025-10-11,2030-10-11
LI-0500378,CON-070043,ACC-10011,AX-1600,hardware,11,10642.86,0.0,10642.86,USD,one_time,2025-10-11,2030-10-11
LI-0500379,CON-070043,ACC-10011,SUP-GOL-EDGE,support,8,10000.0,0.0,10000.0,USD,annual,2025-10-11,2030-10-11
LI-0500380,CON-070043,ACC-10011,PS-IE,services,1,180000.0,0.25,135000.0,USD,one_time,2025-10-11,2030-10-11
LI-0500381,CON-070043,ACC-10011,AX-1400,hardware,26,7928.57,0.25,5946.43,USD,one_time,2025-10-11,2030-10-11
LI-0500382,CON-070043,ACC-10011,AX-1600,hardware,20,10642.86,0.0,10642.86,USD,one_time,2025-10-11,2030-10-11
LI-0500383,CON-070043,ACC-10011,SUP-PLA-DC,support,8,48125.0,0.25,36093.75,USD,annual,2025-10-11,2030-10-11
LI-0500384,CON-070043,ACC-10011,SW-SDC-140,software_subscription,1789,800.0,0.15,680.0,USD,monthly,2025-10-11,2030-10-11
LI-0500385,CON-070043,ACC-10011,SW-SDC-110,software_subscription,2074,350.0,0.15,297.5,USD,annual,2025-10-11,2030-10-11
LI-0500386,CON-070043,ACC-10011,SW-ZTN-120,software_subscription,1963,87.5,0.25,65.62,USD,monthly,2025-10-11,2030-10-11
LI-0500387,CON-070044,ACC-10011,WAP-1700,hardware,17,1800.0,0.15,1530.0,USD,one_time,2022-05-27,2025-05-27
LI-0500388,CON-070044,ACC-10011,SW-ZTN-130,software_subscription,347,113.75,0.15,96.69,USD,annual,2022-05-27,2025-05-27
LI-0500389,CON-070044,ACC-10011,PS-HCA,services,1,18000.0,0.2,14400.0,USD,one_time,2022-05-27,2025-05-27
LI-0500390,CON-070044,ACC-10011,SW-OBS-140,software_subscription,659,120.0,0.2,96.0,USD,monthly,2022-05-27,2025-05-27
LI-0500391,CON-070044,ACC-10011,SD-1400,hardware,32,18571.43,0.1,16714.29,USD,one_time,2023-06-03,2025-05-27
LI-0500392,CON-070044,ACC-10011,CR-1400,hardware,17,122142.86,0.05,116035.72,USD,one_time,2022-05-27,2025-05-27
LI-0500393,CON-070044,ACC-10011,PS-EE,services,1,320000.0,0.1,288000.0,USD,one_time,2022-05-27,2025-05-27
LI-0500394,CON-070044,ACC-10011,LB-1100,hardware,2,35000.0,0.2,28000.0,USD,one_time,2022-05-27,2025-05-27
LI-0500395,CON-070045,ACC-10012,FW-1200,hardware,17,24285.71,0.05,23071.42,USD,one_time,2022-06-25,2023-06-25
LI-0500396,CON-070045,ACC-10012,SUP-SIL-CORE,support,1,13500.0,0.15,11475.0,USD,annual,2022-06-25,2023-06-25
LI-0500397,CON-070045,ACC-10012,CR-1100,hardware,8,64285.71,0.3,45000.0,USD,one_time,2022-06-25,2023-06-25
LI-0500398,CON-070045,ACC-10012,AX-1200,hardware,10,5214.29,0.2,4171.43,USD,one_time,2022-06-25,2023-06-25
LI-0500399,CON-070046,ACC-10012,SW-ZTN-120,software_subscription,899,87.5,0.2,70.0,USD,annual,2025-01-24,2030-01-24
