contract_id,account_id,msa_ref,start_date,end_date,term_years,total_value_usd,currency,payment_terms_days,status,auto_renew,renewal_notice_days,sold_via_partner
CON-070966,ACC-10401,MSA-10401-9,2023-04-18,2024-04-18,1,239161.06,USD,30,expired,True,90,False
CON-070967,ACC-10401,MSA-10401-5,2025-04-17,2030-04-17,5,25697286.69,USD,45,active,False,90,False
CON-070968,ACC-10402,MSA-10402-9,2024-12-16,2025-12-16,1,652978.49,USD,45,expired,True,30,False
CON-070969,ACC-10403,MSA-10403-2,2022-05-17,2023-05-17,1,1578846.47,EUR,60,terminated,False,90,False
CON-070970,ACC-10403,MSA-10403-6,2023-05-06,2025-05-06,2,421957.15,EUR,60,expired,False,120,False
CON-070971,ACC-10404,MSA-10404-2,2024-09-16,2025-09-16,1,1500115.35,USD,45,expired,True,90,True
CON-070972,ACC-10405,MSA-10405-9,2023-09-08,2024-09-08,1,1114151.18,USD,45,expired,False,90,False
CON-070973,ACC-10405,MSA-10405-8,2022-09-05,2027-09-05,5,7185744.72,USD,60,active,True,90,False
CON-070974,ACC-10406,MSA-10406-3,2022-02-13,2025-02-13,3,27385985.11,USD,30,expired,False,90,False
CON-070975,ACC-10406,MSA-10406-2,2023-12-13,2028-12-13,5,11193415.0,USD,90,active,False,90,False
CON-070976,ACC-10406,MSA-10406-7,2024-11-10,2027-11-10,3,1418833.44,USD,45,active,False,30,False
CON-070977,ACC-10406,MSA-10406-1,2023-04-08,2025-04-08,2,813519.0,USD,30,expired,False,90,False
CON-070978,ACC-10407,MSA-10407-1,2024-08-03,2027-08-03,3,15402868.12,USD,60,active,False,30,False
CON-070979,ACC-10407,MSA-10407-4,2024-01-04,2027-01-04,3,5041896.44,USD,30,active,True,60,False
CON-070980,ACC-10407,MSA-10407-1,2022-12-28,2025-12-28,3,3724236.44,USD,45,expired,True,30,False
CON-070981,ACC-10407,MSA-10407-6,2024-07-01,2026-07-01,2,1328289.72,USD,90,active,True,90,False
CON-070982,ACC-10408,MSA-10408-6,2025-08-15,2027-08-15,2,5146354.4,EUR,30,active,True,90,False
CON-070983,ACC-10408,MSA-10408-9,2022-10-25,2023-10-25,1,2454193.74,EUR,30,terminated,True,90,False
CON-070984,ACC-10409,MSA-10409-8,2024-07-26,2025-07-26,1,266414.54,USD,30,expired,True,60,False
CON-070985,ACC-10410,MSA-10410-1,2023-12-23,2026-12-23,3,14007837.0,GBP,30,active,True,60,True
CON-070986,ACC-10410,MSA-10410-9,2022-07-06,2024-07-06,2,1541494.3,GBP,30,expired,True,60,True
CON-070987,ACC-10411,MSA-10411-7,2022-05-14,2027-05-14,5,4576163.25,USD,90,active,False,60,False
CON-070988,ACC-10411,MSA-10411-9,2025-06-16,2028-06-16,3,5320034.23,USD,60,active,False,60,False
CON-070989,ACC-10411,MSA-10411-4,2023-09-13,2024-09-13,1,3290636.06,USD,45,expired,True,30,False
CON-070990,ACC-10411,MSA-10411-7,2023-04-21,2026-04-21,3,5680576.1,USD,30,expired,True,90,False
CON-070991,ACC-10412,MSA-10412-9,2025-04-08,2028-04-08,3,11530251.0,USD,60,active,False,30,True
CON-070992,ACC-10412,MSA-10412-6,2025-12-08,2028-12-08,3,4792157.14,USD,90,active,False,60,True
CON-070993,ACC-10412,MSA-10412-2,2024-02-28,2027-02-28,3,8479507.51,USD,90,active,False,90,False
CON-070994,ACC-10413,MSA-10413-9,2025-04-25,2030-04-25,5,1826965.0,USD,60,active,False,30,True
CON-070995,ACC-10414,MSA-10414-1,2024-07-08,2026-07-08,2,2975952.73,USD,60,active,False,60,False
CON-070996,ACC-10414,MSA-10414-2,2022-05-10,2023-05-10,1,2739781.99,USD,60,terminated,False,30,False
CON-070997,ACC-10414,MSA-10414-1,2024-04-08,2027-04-08,3,1375061.94,USD,30,active,False,60,False
CON-070998,ACC-10415,MSA-10415-9,2024-10-24,2027-10-24,3,458287.85,USD,45,active,False,30,False
CON-070999,ACC-10415,MSA-10415-5,2023-12-15,2026-12-15,3,3030370.62,USD,30,active,False,90,False
CON-071000,ACC-10416,MSA-10416-9,2023-10-18,2026-10-18,3,1313621.09,USD,45,active,True,90,True
CON-071001,ACC-10416,MSA-10416-3,2022-01-17,2025-01-17,3,7557881.02,USD,30,expired,True,90,False
CON-071002,ACC-10417,MSA-10417-9,2023-02-20,2024-02-20,1,1360871.25,EUR,60,expired,True,90,True
CON-071003,ACC-10417,MSA-10417-2,2024-04-27,2025-04-27,1,7640874.18,EUR,90,expired,False,90,True
CON-071004,ACC-10417,MSA-10417-7,2024-05-24,2025-05-24,1,645922.75,EUR,45,expired,False,90,False
CON-071005,ACC-10418,MSA-10418-4,2024-10-29,2026-10-28,2,2826518.92,USD,90,active,False,90,False
CON-071006,ACC-10418,MSA-10418-3,2024-12-15,2027-12-15,3,2178584.8,USD,45,active,True,120,False
CON-071007,ACC-10418,MSA-10418-2,2024-08-25,2029-08-25,5,8849932.86,USD,45,active,True,60,False
CON-071008,ACC-10418,MSA-10418-3,2023-08-10,2024-08-10,1,1432010.52,USD,30,expired,False,90,False
CON-071009,ACC-10419,MSA-10419-1,2022-02-21,2023-02-21,1,688962.5,USD,45,expired,False,90,False
CON-071010,ACC-10419,MSA-10419-4,2022-09-25,2023-09-25,1,2801141.11,USD,30,expired,True,120,True
CON-071011,ACC-10420,MSA-10420-4,2023-12-25,2026-12-25,3,1786482.4,USD,30,active,True,30,False
CON-071012,ACC-10420,MSA-10420-9,2022-01-23,2023-01-23,1,1130709.75,USD,60,expired,True,120,False
CON-071013,ACC-10421,MSA-10421-9,2024-06-05,2029-06-05,5,25491376.24,USD,30,active,False,60,False
CON-071014,ACC-10421,MSA-10421-4,2025-12-24,2028-12-24,3,2645018.53,USD,30,active,False,30,False
CON-071015,ACC-10421,MSA-10421-1,2023-09-25,2024-09-25,1,2009952.0,USD,30,expired,False,30,False
CON-071016,ACC-10421,MSA-10421-2,2024-09-30,2026-09-28,2,4655340.58,USD,60,active,False,120,False
CON-071017,ACC-10422,MSA-10422-1,2023-05-28,2025-05-28,2,1015904.6,USD,30,expired,True,90,False
CON-071018,ACC-10422,MSA-10422-9,2024-03-03,2027-03-03,3,11157484.55,USD,60,active,False,90,False
CON-071019,ACC-10423,MSA-10423-4,2022-05-09,2023-05-09,1,3401680.0,EUR,45,expired,False,120,False
CON-071020,ACC-10423,MSA-10423-4,2023-02-03,2026-02-03,3,11869541.31,EUR,60,expired,True,120,False
CON-071021,ACC-10423,MSA-10423-6,2024-06-26,2025-06-26,1,2199211.92,EUR,30,expired,True,90,False
CON-071022,ACC-10423,MSA-10423-5,2022-03-08,2023-03-08,1,1462800.6,EUR,30,expired,False,60,False
CON-071023,ACC-10424,MSA-10424-1,2022-10-17,2023-10-17,1,679537.57,USD,30,expired,False,90,False
CON-071024,ACC-10424,MSA-10424-4,2025-03-24,2026-03-24,1,394256.61,USD,60,expired,True,90,False
CON-071025,ACC-10425,MSA-10425-8,2022-02-14,2023-02-14,1,4210402.85,USD,60,expired,True,90,True
CON-071026,ACC-10426,MSA-10426-1,2025-12-03,2026-12-03,1,1150110.92,USD,30,active,False,30,False
CON-071027,ACC-10427,MSA-10427-7,2022-03-15,2025-03-15,3,1674788.52,USD,60,expired,False,90,False
CON-071028,ACC-10427,MSA-10427-1,2023-06-09,2026-06-09,3,934993.12,USD,45,active,True,60,False
CON-071029,ACC-10428,MSA-10428-2,2025-12-31,2028-12-28,3,2828381.07,USD,45,active,False,90,False
CON-071030,ACC-10428,MSA-10428-3,2023-07-18,2028-07-18,5,1232523.93,USD,30,active,True,90,False
CON-071031,ACC-10428,MSA-10428-6,2025-09-22,2027-09-22,2,2875878.82,USD,30,active,False,90,False
CON-071032,ACC-10429,MSA-10429-9,2025-10-21,2026-10-21,1,2972283.0,GBP,45,active,True,90,False
CON-071033,ACC-10430,MSA-10430-7,2025-06-24,2027-06-24,2,1077668.12,USD,45,active,False,90,False
CON-071034,ACC-10430,MSA-10430-2,2024-01-10,2027-01-10,3,17083654.88,USD,45,active,True,30,False
CON-071035,ACC-10431,MSA-10431-7,2023-08-14,2028-08-14,5,3530422.86,USD,30,active,True,90,False
CON-071036,ACC-10431,MSA-10431-2,2025-07-02,2027-07-02,2,2498845.82,USD,30,active,False,90,False
CON-071037,ACC-10432,MSA-10432-6,2024-10-13,2027-10-13,3,6528147.16,EUR,60,active,False,90,False
CON-071038,ACC-10432,MSA-10432-2,2025-02-19,2028-02-19,3,5282631.06,EUR,45,active,True,60,False
CON-071039,ACC-10433,MSA-10433-8,2022-11-28,2025-11-28,3,4141389.56,USD,45,terminated,True,90,False
CON-071040,ACC-10434,MSA-10434-7,2024-06-04,2027-06-04,3,7865547.0,USD,30,active,True,30,False
CON-071041,ACC-10434,MSA-10434-9,2024-06-24,2025-06-24,1,1345729.09,USD,45,expired,False,120,False
CON-071042,ACC-10435,MSA-10435-2,2025-04-21,2026-04-21,1,973121.29,EUR,60,expired,True,60,False
CON-071043,ACC-10435,MSA-10435-8,2024-04-27,2026-04-27,2,2699557.86,EUR,45,expired,False,60,False
CON-071044,ACC-10435,MSA-10435-6,2023-06-19,2026-06-19,3,18729349.62,EUR,30,active,False,30,False
CON-071045,ACC-10436,MSA-10436-9,2022-06-29,2025-06-28,3,578710.71,USD,30,expired,False,90,False
CON-071046,ACC-10436,MSA-10436-8,2022-06-08,2024-06-08,2,806143.42,USD,30,expired,True,30,False
CON-071047,ACC-10437,MSA-10437-1,2022-09-10,2024-09-10,2,1741684.23,USD,60,terminated,True,30,True
CON-071048,ACC-10437,MSA-10437-2,2023-02-17,2026-02-17,3,9118432.07,USD,45,terminated,False,30,True
CON-071049,ACC-10437,MSA-10437-7,2022-12-31,2025-12-28,3,5070856.57,USD,60,expired,False,120,True
CON-071050,ACC-10437,MSA-10437-8,2023-11-16,2028-11-16,5,6077224.02,USD,60,active,True,30,False
CON-071051,ACC-10438,MSA-10438-8,2024-08-05,2025-08-05,1,380685.15,USD,30,terminated,True,90,False
CON-071052,ACC-10439,MSA-10439-5,2025-01-09,2026-01-09,1,1750583.9,GBP,30,expired,False,60,True
CON-071053,ACC-10439,MSA-10439-2,2022-03-30,2025-03-28,3,11977543.07,GBP,30,expired,False,120,True
CON-071054,ACC-10439,MSA-10439-1,2025-03-16,2027-03-16,2,6318301.84,GBP,45,active,False,30,True
CON-071055,ACC-10439,MSA-10439-5,2024-07-09,2027-07-09,3,10158068.41,GBP,30,active,False,30,True
CON-071056,ACC-10440,MSA-10440-8,2023-01-23,2024-01-23,1,1145210.03,USD,30,expired,False,120,False
CON-071057,ACC-10440,MSA-10440-8,2022-12-30,2024-12-28,2,1906058.85,USD,45,expired,False,90,False
CON-071058,ACC-10441,MSA-10441-8,2024-03-16,2029-03-16,5,4482370.87,GBP,30,active,False,30,False
CON-071059,ACC-10441,MSA-10441-2,2024-11-11,2025-11-11,1,7680927.43,GBP,45,expired,True,30,False
CON-071060,ACC-10442,MSA-10442-2,2022-03-06,2024-03-06,2,8373590.18,USD,30,expired,True,90,False
CON-071061,ACC-10442,MSA-10442-2,2022-10-26,2024-10-26,2,4809170.97,USD,30,expired,True,60,False
CON-071062,ACC-10442,MSA-10442-6,2024-10-19,2025-10-19,1,138138.42,USD,30,expired,False,90,False
CON-071063,ACC-10443,MSA-10443-5,2022-11-30,2025-11-28,3,1392402.12,USD,30,expired,True,60,False
CON-071064,ACC-10443,MSA-10443-2,2022-06-20,2025-06-20,3,1014790.54,USD,30,expired,True,90,False
CON-071065,ACC-10444,MSA-10444-6,2024-11-19,2026-11-19,2,99892.86,USD,30,active,False,60,False
CON-071066,ACC-10444,MSA-10444-1,2022-01-26,2027-01-26,5,1835310.0,USD,30,active,False,90,False
CON-071067,ACC-10445,MSA-10445-5,2023-09-15,2025-09-15,2,1488444.14,JPY,45,expired,False,90,False
CON-071068,ACC-10446,MSA-10446-4,2024-10-27,2027-10-27,3,11251765.32,USD,30,active,True,30,False
CON-071069,ACC-10446,MSA-10446-1,2024-04-04,2027-04-04,3,3298099.19,USD,60,active,True,30,False
CON-071070,ACC-10446,MSA-10446-3,2022-10-03,2024-10-03,2,3927720.3,USD,30,expired,True,60,False
CON-071071,ACC-10447,MSA-10447-3,2023-08-16,2024-08-16,1,2982827.0,GBP,30,expired,True,30,False
CON-071072,ACC-10447,MSA-10447-1,2025-09-08,2026-09-08,1,1272437.15,GBP,30,active,True,90,False
CON-071073,ACC-10448,MSA-10448-7,2023-12-23,2024-12-23,1,14792584.55,USD,30,expired,True,30,False
CON-071074,ACC-10448,MSA-10448-6,2023-12-11,2028-12-11,5,13499187.87,USD,30,active,True,90,False
CON-071075,ACC-10448,MSA-10448-5,2025-12-12,2028-12-12,3,11788395.16,USD,30,active,True,90,False
CON-071076,ACC-10448,MSA-10448-2,2023-05-02,2028-05-02,5,54265512.7,USD,45,active,True,90,False
CON-071077,ACC-10449,MSA-10449-1,2023-10-12,2026-10-12,3,3494709.25,USD,60,active,True,90,False
CON-071078,ACC-10449,MSA-10449-2,2024-10-22,2029-10-22,5,7696653.75,USD,45,active,True,90,False
CON-071079,ACC-10450,MSA-10450-5,2022-01-23,2025-01-23,3,5975589.94,USD,30,expired,True,30,False
CON-071080,ACC-10450,MSA-10450-2,2022-09-07,2025-09-07,3,2154972.29,USD,30,expired,True,60,False
CON-071081,ACC-10451,MSA-10451-9,2025-05-13,2026-05-13,1,7787090.02,USD,45,expired,False,30,False
CON-071082,ACC-10451,MSA-10451-6,2022-06-23,2025-06-23,3,10335825.75,USD,30,expired,False,60,False
CON-071083,ACC-10452,MSA-10452-3,2022-04-22,2023-04-22,1,1213160.28,USD,30,expired,False,90,False
CON-071084,ACC-10452,MSA-10452-3,2022-08-05,2024-08-05,2,1073635.0,USD,60,expired,True,90,False
CON-071085,ACC-10452,MSA-10452-9,2022-08-05,2024-08-05,2,1763961.98,USD,45,terminated,True,60,False
CON-071086,ACC-10453,MSA-10453-8,2022-11-18,2025-11-18,3,1551846.47,USD,60,terminated,True,90,False
CON-071087,ACC-10453,MSA-10453-5,2025-05-03,2028-05-03,3,7079481.91,USD,30,active,True,90,False
CON-071088,ACC-10454,MSA-10454-4,2022-11-13,2023-11-13,1,2367389.7,USD,30,expired,True,30,False
CON-071089,ACC-10454,MSA-10454-5,2022-03-09,2023-03-09,1,2044847.41,USD,45,expired,True,90,False
CON-071090,ACC-10454,MSA-10454-6,2022-10-18,2025-10-18,3,2725628.14,USD,45,expired,True,90,False
CON-071091,ACC-10455,MSA-10455-5,2025-07-11,2027-07-11,2,1647884.88,USD,90,active,False,60,False
CON-071092,ACC-10456,MSA-10456-6,2024-05-24,2025-05-24,1,433981.43,USD,45,terminated,False,30,True
CON-071093,ACC-10457,MSA-10457-7,2025-04-30,2026-04-28,1,895883.77,USD,60,expired,True,60,False
CON-071094,ACC-10458,MSA-10458-6,2025-06-12,2026-06-12,1,1081047.0,USD,30,active,True,60,False
CON-071095,ACC-10458,MSA-10458-3,2023-04-19,2026-04-19,3,3070244.01,USD,30,expired,True,90,False
CON-071096,ACC-10458,MSA-10458-3,2022-08-07,2024-08-07,2,1622766.42,USD,45,terminated,True,90,False
CON-071097,ACC-10459,MSA-10459-5,2024-09-03,2026-09-03,2,2898850.26,USD,45,active,False,90,False
CON-071098,ACC-10459,MSA-10459-5,2025-11-28,2028-11-28,3,9724381.57,USD,30,active,False,90,False
CON-071099,ACC-10459,MSA-10459-3,2023-09-30,2024-09-28,1,2858710.34,USD,30,expired,True,60,False
CON-071100,ACC-10459,MSA-10459-4,2022-06-04,2023-06-04,1,949177.44,USD,45,expired,False,120,False
CON-071101,ACC-10460,MSA-10460-3,2025-07-04,2030-07-04,5,12855836.43,USD,60,active,True,90,False
CON-071102,ACC-10461,MSA-10461-7,2023-07-08,2026-07-08,3,12163970.59,USD,30,active,True,60,False
CON-071103,ACC-10461,MSA-10461-9,2022-07-07,2024-07-07,2,4138751.8,USD,60,expired,False,30,False
CON-071104,ACC-10462,MSA-10462-3,2025-04-02,2027-04-02,2,909410.0,USD,45,active,False,30,False
CON-071105,ACC-10462,MSA-10462-6,2022-11-13,2024-11-13,2,410608.28,USD,30,expired,False,30,False
CON-071106,ACC-10463,MSA-10463-5,2025-08-31,2028-08-28,3,3968504.45,EUR,45,active,False,90,False
CON-071107,ACC-10463,MSA-10463-9,2022-06-12,2027-06-12,5,13426645.05,EUR,30,active,True,60,False
CON-071108,ACC-10463,MSA-10463-8,2022-12-21,2023-12-21,1,1098519.98,EUR,60,expired,True,90,False
CON-071109,ACC-10463,MSA-10463-6,2025-09-27,2026-09-27,1,5758065.41,EUR,60,active,False,90,False
CON-071110,ACC-10464,MSA-10464-5,2023-05-31,2024-05-28,1,2029169.37,USD,90,expired,True,90,False
CON-071111,ACC-10464,MSA-10464-4,2022-01-11,2024-01-11,2,6038475.56,USD,30,expired,True,30,False
CON-071112,ACC-10465,MSA-10465-7,2025-03-06,2028-03-06,3,710657.18,USD,30,active,True,90,False
CON-071113,ACC-10465,MSA-10465-7,2022-06-03,2025-06-03,3,2228049.59,USD,45,expired,False,30,False
CON-071114,ACC-10465,MSA-10465-8,2023-05-22,2024-05-22,1,2756071.23,USD,30,expired,False,60,False
CON-071115,ACC-10465,MSA-10465-4,2024-07-26,2027-07-26,3,1796974.75,USD,45,active,True,120,False
CON-071116,ACC-10466,MSA-10466-6,2022-07-26,2024-07-26,2,838750.52,USD,60,expired,True,30,False
CON-071117,ACC-10466,MSA-10466-4,2023-03-21,2025-03-21,2,12373540.35,USD,45,expired,False,90,False
CON-071118,ACC-10466,MSA-10466-4,2024-11-21,2027-11-21,3,1115164.94,USD,30,active,True,30,False
CON-071119,ACC-10466,MSA-10466-4,2025-06-23,2028-06-23,3,11806813.96,USD,30,active,True,90,False
CON-071120,ACC-10467,MSA-10467-2,2024-06-21,2025-06-21,1,1252530.69,USD,60,expired,True,60,False
CON-071121,ACC-10467,MSA-10467-6,2025-08-07,2026-08-07,1,606025.0,USD,30,active,True,90,False
CON-071122,ACC-10467,MSA-10467-7,2023-08-13,2026-08-13,3,4273981.71,USD,30,active,False,60,False
CON-071123,ACC-10468,MSA-10468-7,2022-04-04,2025-04-04,3,420134.65,USD,45,expired,False,60,False
CON-071124,ACC-10468,MSA-10468-9,2023-06-02,2026-06-02,3,1436678.58,USD,30,active,False,30,False
CON-071125,ACC-10469,MSA-10469-7,2023-10-17,2026-10-17,3,3767061.09,USD,30,active,True,60,False
CON-071126,ACC-10469,MSA-10469-7,2025-10-04,2028-10-04,3,4209910.42,USD,45,active,True,120,False
CON-071127,ACC-10470,MSA-10470-6,2025-08-04,2027-08-04,2,1187948.66,USD,45,active,False,90,False
CON-071128,ACC-10470,MSA-10470-6,2023-02-10,2024-02-10,1,1381427.21,USD,60,expired,True,30,False
CON-071129,ACC-10470,MSA-10470-5,2025-10-11,2030-10-11,5,15100229.64,USD,60,active,True,60,False
CON-071130,ACC-10471,MSA-10471-3,2025-10-29,2028-10-28,3,6206024.88,JPY,30,active,True,60,False
CON-071131,ACC-10471,MSA-10471-7,2022-04-23,2023-04-23,1,1635257.43,JPY,60,expired,False,30,False
CON-071132,ACC-10472,MSA-10472-4,2023-07-14,2024-07-14,1,895925.0,USD,30,terminated,True,90,False
CON-071133,ACC-10473,MSA-10473-3,2022-10-04,2027-10-04,5,8399473.59,USD,30,active,True,90,False
CON-071134,ACC-10473,MSA-10473-1,2023-01-11,2024-01-11,1,256156.87,USD,45,expired,True,90,False
CON-071135,ACC-10474,MSA-10474-4,2025-09-05,2028-09-05,3,6796236.96,USD,45,active,False,30,False
CON-071136,ACC-10474,MSA-10474-1,2024-11-30,2027-11-28,3,2954600.0,USD,30,active,True,90,False
CON-071137,ACC-10475,MSA-10475-5,2023-03-16,2025-03-16,2,1207985.0,USD,30,expired,True,90,False
CON-071138,ACC-10475,MSA-10475-2,2023-03-17,2025-03-17,2,1711350.0,USD,30,expired,True,30,False
CON-071139,ACC-10475,MSA-10475-6,2024-11-04,2027-11-04,3,13245569.84,USD,30,active,True,60,False
CON-071140,ACC-10475,MSA-10475-3,2023-06-16,2024-06-16,1,3741302.26,USD,30,expired,True,60,False
CON-071141,ACC-10476,MSA-10476-2,2025-11-13,2026-11-13,1,3461960.07,USD,45,active,True,60,False
CON-071142,ACC-10476,MSA-10476-1,2023-06-06,2024-06-06,1,640028.56,USD,30,expired,False,60,False
CON-071143,ACC-10476,MSA-10476-8,2022-07-24,2024-07-24,2,537703.11,USD,30,expired,False,30,False
CON-071144,ACC-10476,MSA-10476-3,2024-08-13,2025-08-13,1,281159.14,USD,45,expired,True,60,False
CON-071145,ACC-10477,MSA-10477-7,2022-05-02,2025-05-02,3,18919007.28,USD,90,expired,True,90,False
CON-071146,ACC-10477,MSA-10477-4,2023-08-09,2024-08-09,1,2976040.88,USD,30,expired,False,90,False
CON-071147,ACC-10478,MSA-10478-4,2024-03-10,2027-03-10,3,3488464.29,USD,30,active,True,30,False
CON-071148,ACC-10478,MSA-10478-5,2025-11-12,2028-11-12,3,4900232.38,USD,30,active,True,90,False
CON-071149,ACC-10478,MSA-10478-9,2023-08-18,2024-08-18,1,607670.56,USD,30,terminated,False,90,False
CON-071150,ACC-10479,MSA-10479-8,2023-09-07,2028-09-07,5,4217294.63,USD,60,active,True,90,False
CON-071151,ACC-10480,MSA-10480-2,2022-08-31,2024-08-28,2,1598066.21,USD,30,terminated,True,60,False
CON-071152,ACC-10480,MSA-10480-2,2024-04-08,2029-04-08,5,10611217.86,USD,30,active,False,90,False
CON-071153,ACC-10480,MSA-10480-3,2022-10-29,2024-10-28,2,3310150.0,USD,30,expired,True,30,False
CON-071154,ACC-10480,MSA-10480-5,2022-10-12,2025-10-12,3,984085.76,USD,45,expired,False,60,False
CON-071155,ACC-10481,MSA-10481-6,2022-03-17,2023-03-17,1,727385.86,USD,30,expired,False,30,False
CON-071156,ACC-10481,MSA-10481-4,2025-12-22,2027-12-22,2,2346429.58,USD,30,active,True,90,False
CON-071157,ACC-10482,MSA-10482-6,2022-10-01,2023-10-01,1,827766.99,USD,30,expired,False,90,False
CON-071158,ACC-10482,MSA-10482-3,2025-05-27,2026-05-27,1,1405473.54,USD,45,active,False,60,False
CON-071159,ACC-10483,MSA-10483-9,2025-02-26,2026-02-26,1,2451076.45,USD,45,terminated,True,60,False
CON-071160,ACC-10484,MSA-10484-4,2025-10-15,2028-10-15,3,19311785.05,EUR,30,active,False,90,False
CON-071161,ACC-10484,MSA-10484-1,2025-11-17,2028-11-17,3,6200552.2,EUR,30,active,False,120,True
CON-071162,ACC-10484,MSA-10484-2,2023-02-12,2026-02-12,3,16529248.99,EUR,30,expired,True,90,True
CON-071163,ACC-10484,MSA-10484-5,2022-04-14,2025-04-14,3,6673188.22,EUR,60,expired,False,30,True
CON-071164,ACC-10485,MSA-10485-3,2022-08-08,2023-08-08,1,1167020.73,USD,30,expired,True,30,False
CON-071165,ACC-10485,MSA-10485-8,2023-01-06,2028-01-06,5,2235689.82,USD,45,active,True,30,True
CON-071166,ACC-10486,MSA-10486-2,2022-01-20,2025-01-20,3,2048523.45,USD,30,terminated,True,90,False
CON-071167,ACC-10486,MSA-10486-3,2023-03-30,2028-03-28,5,2709405.0,USD,30,active,False,60,False
CON-071168,ACC-10487,MSA-10487-4,2025-02-24,2027-02-24,2,12782577.16,EUR,60,active,True,90,False
CON-071169,ACC-10488,MSA-10488-9,2023-12-01,2025-12-01,2,3016852.14,USD,60,terminated,False,60,False
CON-071170,ACC-10488,MSA-10488-2,2024-04-16,2026-04-16,2,1528464.26,USD,45,terminated,True,60,False
CON-071171,ACC-10488,MSA-10488-6,2023-07-31,2026-07-28,3,8604914.32,USD,30,active,True,90,False
CON-071172,ACC-10489,MSA-10489-5,2023-08-16,2026-08-16,3,2875173.94,USD,60,active,False,90,False
CON-071173,ACC-10489,MSA-10489-2,2022-12-23,2025-12-23,3,5847417.89,USD,45,expired,False,90,False
CON-071174,ACC-10489,MSA-10489-4,2022-07-12,2023-07-12,1,2603733.92,USD,30,expired,True,60,False
CON-071175,ACC-10490,MSA-10490-2,2022-08-09,2025-08-09,3,13217387.7,USD,45,expired,True,90,False
CON-071176,ACC-10491,MSA-10491-5,2024-06-23,2025-06-23,1,1459619.27,USD,30,expired,False,60,False
CON-071177,ACC-10491,MSA-10491-1,2023-10-18,2026-10-18,3,16780611.64,USD,30,active,False,60,False
CON-071178,ACC-10491,MSA-10491-9,2025-04-01,2028-04-01,3,1754523.53,USD,30,active,True,60,False
CON-071179,ACC-10492,MSA-10492-4,2025-03-29,2028-03-28,3,2213447.43,USD,30,active,True,30,False
CON-071180,ACC-10493,MSA-10493-6,2022-01-12,2023-01-12,1,2427861.06,USD,30,expired,False,120,False
CON-071181,ACC-10493,MSA-10493-5,2024-08-14,2027-08-14,3,1305519.81,USD,30,active,True,90,False
CON-071182,ACC-10493,MSA-10493-4,2025-12-23,2028-12-23,3,2146924.01,USD,60,active,True,60,False
CON-071183,ACC-10494,MSA-10494-3,2023-12-19,2024-12-19,1,3300926.46,USD,90,expired,True,90,False
CON-071184,ACC-10494,MSA-10494-4,2024-07-07,2029-07-07,5,20564930.7,USD,45,active,True,60,False
CON-071185,ACC-10495,MSA-10495-6,2024-04-14,2026-04-14,2,6884385.13,USD,30,expired,True,30,False
CON-071186,ACC-10495,MSA-10495-1,2023-04-03,2028-04-03,5,11150200.0,USD,30,active,False,90,False
CON-071187,ACC-10496,MSA-10496-7,2024-12-22,2025-12-22,1,4339844.75,USD,45,expired,True,30,False
CON-071188,ACC-10496,MSA-10496-6,2023-06-14,2026-06-14,3,13955506.54,USD,45,active,False,30,False
CON-071189,ACC-10497,MSA-10497-6,2023-04-21,2026-04-21,3,6882549.45,USD,45,expired,True,60,False
CON-071190,ACC-10497,MSA-10497-4,2025-11-10,2028-11-10,3,5209806.86,USD,30,active,False,90,False
CON-071191,ACC-10498,MSA-10498-2,2022-10-25,2023-10-25,1,10703454.92,USD,45,terminated,False,90,False
CON-071192,ACC-10498,MSA-10498-5,2023-01-23,2026-01-23,3,1032789.2,USD,45,expired,False,60,False
CON-071193,ACC-10498,MSA-10498-3,2022-07-14,2023-07-14,1,2218309.5,USD,30,expired,True,30,False
CON-071194,ACC-10499,MSA-10499-1,2024-01-21,2029-01-21,5,2355187.5,USD,30,active,False,90,False
CON-071195,ACC-10499,MSA-10499-5,2024-12-08,2025-12-08,1,2183768.66,USD,30,expired,False,60,False
CON-071196,ACC-10500,MSA-10500-6,2022-06-15,2027-06-15,5,4163851.78,USD,90,active,True,120,False
CON-071197,ACC-10500,MSA-10500-8,2022-08-02,2025-08-02,3,1949206.86,USD,30,expired,True,30,False
