usage_id,account_id,entitlement_id,sku,period_month,quantity_used
USE-0900344,ACC-10002,ENT-0800030,SW-ZTN-110,2026-05-01,888
USE-0900345,ACC-10002,ENT-0800034,SW-NOC-140,2025-02-01,311
USE-0900346,ACC-10002,ENT-0800034,SW-NOC-140,2025-03-01,315
USE-0900347,ACC-10002,ENT-0800034,SW-NOC-140,2025-04-01,319
USE-0900348,ACC-10002,ENT-0800034,SW-NOC-140,2025-05-01,322
USE-0900349,ACC-10002,ENT-0800034,SW-NOC-140,2025-06-01,326
USE-0900350,ACC-10002,ENT-0800034,SW-NOC-140,2025-07-01,329
USE-0900351,ACC-10002,ENT-0800034,SW-NOC-140,2025-08-01,333
USE-0900352,ACC-10002,ENT-0800034,SW-NOC-140,2025-09-01,337
USE-0900353,ACC-10002,ENT-0800034,SW-NOC-140,2025-10-01,340
USE-0900354,ACC-10002,ENT-0800034,SW-NOC-140,2025-11-01,344
USE-0900355,ACC-10002,ENT-0800034,SW-NOC-140,2025-12-01,347
USE-0900356,ACC-10002,ENT-0800034,SW-NOC-140,2026-01-01,351
USE-0900357,ACC-10002,ENT-0800034,SW-NOC-140,2026-02-01,355
USE-0900358,ACC-10002,ENT-0800034,SW-NOC-140,2026-03-01,358
USE-0900359,ACC-10002,ENT-0800034,SW-NOC-140,2026-04-01,362
USE-0900360,ACC-10002,ENT-0800034,SW-NOC-140,2026-05-01,366
USE-0900361,ACC-10002,ENT-0800035,SW-OBS-130,2022-05-01,92
USE-0900362,ACC-10002,ENT-0800035,SW-OBS-130,2022-06-01,91
USE-0900363,ACC-10002,ENT-0800035,SW-OBS-130,2022-07-01,90
USE-0900364,ACC-10002,ENT-0800035,SW-OBS-130,2022-08-01,90
USE-0900365,ACC-10002,ENT-0800035,SW-OBS-130,2022-09-01,89
USE-0900366,ACC-10002,ENT-0800035,SW-OBS-130,2022-10-01,89
USE-0900367,ACC-10002,ENT-0800035,SW-OBS-130,2022-11-01,88
USE-0900368,ACC-10002,ENT-0800035,SW-OBS-130,2022-12-01,88
USE-0900369,ACC-10002,ENT-0800035,SW-OBS-130,2023-01-01,87
USE-0900370,ACC-10002,ENT-0800035,SW-OBS-130,2023-02-01,87
USE-0900371,ACC-10002,ENT-0800035,SW-OBS-130,2023-03-01,86
USE-0900372,ACC-10002,ENT-0800035,SW-OBS-130,2023-04-01,86
USE-0900373,ACC-10002,ENT-0800035,SW-OBS-130,2023-05-01,85
USE-0900374,ACC-10002,ENT-0800035,SW-OBS-130,2023-06-01,85
USE-0900375,ACC-10002,ENT-0800035,SW-OBS-130,2023-07-01,84
USE-0900376,ACC-10002,ENT-0800035,SW-OBS-130,2023-08-01,84
USE-0900377,ACC-10002,ENT-0800035,SW-OBS-130,2023-09-01,83
USE-0900378,ACC-10002,ENT-0800035,SW-OBS-130,2023-10-01,83
USE-0900379,ACC-10002,ENT-0800035,SW-OBS-130,2023-11-01,82
USE-0900380,ACC-10002,ENT-0800035,SW-OBS-130,2023-12-01,82
USE-0900381,ACC-10002,ENT-0800035,SW-OBS-130,2024-01-01,81
USE-0900382,ACC-10002,ENT-0800035,SW-OBS-130,2024-02-01,81
USE-0900383,ACC-10002,ENT-0800035,SW-OBS-130,2024-03-01,80
USE-0900384,ACC-10002,ENT-0800035,SW-OBS-130,2024-04-01,80
USE-0900385,ACC-10002,ENT-0800035,SW-OBS-130,2024-05-01,79
USE-0900386,ACC-10002,ENT-0800035,SW-OBS-130,2024-06-01,79
USE-0900387,ACC-10002,ENT-0800035,SW-OBS-130,2024-07-01,78
USE-0900388,ACC-10002,ENT-0800035,SW-OBS-130,2024-08-01,78
USE-0900389,ACC-10002,ENT-0800035,SW-OBS-130,2024-09-01,77
USE-0900390,ACC-10002,ENT-0800035,SW-OBS-130,2024-10-01,77
USE-0900391,ACC-10002,ENT-0800035,SW-OBS-130,2024-11-01,76
USE-0900392,ACC-10002,ENT-0800035,SW-OBS-130,2024-12-01,76
USE-0900393,ACC-10002,ENT-0800035,SW-OBS-130,2025-01-01,75
USE-0900394,ACC-10002,ENT-0800035,SW-OBS-130,2025-02-01,74
USE-0900395,ACC-10002,ENT-0800035,SW-OBS-130,2025-03-01,74
USE-0900396,ACC-10002,ENT-0800035,SW-OBS-130,2025-04-01,73
USE-0900397,ACC-10002,ENT-0800035,SW-OBS-130,2025-05-01,73
USE-0900398,ACC-10002,ENT-0800036,SW-NOC-120,2022-05-01,296
USE-0900399,ACC-10002,ENT-0800036,SW-NOC-120,2022-06-01,292
USE-0900400,ACC-10002,ENT-0800036,SW-NOC-120,2022-07-01,289
USE-0900401,ACC-10002,ENT-0800036,SW-NOC-120,2022-08-01,286
USE-0900402,ACC-10002,ENT-0800036,SW-NOC-120,2022-09-01,283
USE-0900403,ACC-10002,ENT-0800036,SW-NOC-120,2022-10-01,280
USE-0900404,ACC-10002,ENT-0800036,SW-NOC-120,2022-11-01,276
USE-0900405,ACC-10002,ENT-0800036,SW-NOC-120,2022-12-01,273
USE-0900406,ACC-10002,ENT-0800036,SW-NOC-120,2023-01-01,270
USE-0900407,ACC-10002,ENT-0800036,SW-NOC-120,2023-02-01,267
USE-0900408,ACC-10002,ENT-0800036,SW-NOC-120,2023-03-01,263
USE-0900409,ACC-10002,ENT-0800036,SW-NOC-120,2023-04-01,260
USE-0900410,ACC-10002,ENT-0800036,SW-NOC-120,2023-05-01,257
USE-0900411,ACC-10002,ENT-0800036,SW-NOC-120,2023-06-01,254
USE-0900412,ACC-10002,ENT-0800036,SW-NOC-120,2023-07-01,250
USE-0900413,ACC-10002,ENT-0800036,SW-NOC-120,2023-08-01,247
USE-0900414,ACC-10002,ENT-0800036,SW-NOC-120,2023-09-01,244
USE-0900415,ACC-10002,ENT-0800036,SW-NOC-120,2023-10-01,241
USE-0900416,ACC-10002,ENT-0800036,SW-NOC-120,2023-11-01,237
USE-0900417,ACC-10002,ENT-0800036,SW-NOC-120,2023-12-01,234
USE-0900418,ACC-10002,ENT-0800036,SW-NOC-120,2024-01-01,231
USE-0900419,ACC-10002,ENT-0800036,SW-NOC-120,2024-02-01,228
USE-0900420,ACC-10002,ENT-0800036,SW-NOC-120,2024-03-01,224
USE-0900421,ACC-10002,ENT-0800036,SW-NOC-120,2024-04-01,221
USE-0900422,ACC-10002,ENT-0800036,SW-NOC-120,2024-05-01,218
USE-0900423,ACC-10002,ENT-0800036,SW-NOC-120,2024-06-01,215
USE-0900424,ACC-10002,ENT-0800036,SW-NOC-120,2024-07-01,212
USE-0900425,ACC-10002,ENT-0800036,SW-NOC-120,2024-08-01,208
USE-0900426,ACC-10002,ENT-0800036,SW-NOC-120,2024-09-01,205
USE-0900427,ACC-10002,ENT-0800036,SW-NOC-120,2024-10-01,202
USE-0900428,ACC-10002,ENT-0800036,SW-NOC-120,2024-11-01,199
USE-0900429,ACC-10002,ENT-0800036,SW-NOC-120,2024-12-01,195
USE-0900430,ACC-10002,ENT-0800036,SW-NOC-120,2025-01-01,192
USE-0900431,ACC-10002,ENT-0800036,SW-NOC-120,2025-02-01,189
USE-0900432,ACC-10002,ENT-0800036,SW-NOC-120,2025-03-01,186
USE-0900433,ACC-10002,ENT-0800036,SW-NOC-120,2025-04-01,182
USE-0900434,ACC-10002,ENT-0800036,SW-NOC-120,2025-05-01,179
USE-0900435,ACC-10002,ENT-0800038,SW-SEC-140,2022-05-01,575
USE-0900436,ACC-10002,ENT-0800038,SW-SEC-140,2022-06-01,573
USE-0900437,ACC-10002,ENT-0800038,SW-SEC-140,2022-07-01,571
USE-0900438,ACC-10002,ENT-0800038,SW-SEC-140,2022-08-01,570
USE-0900439,ACC-10002,ENT-0800038,SW-SEC-140,2022-09-01,568
USE-0900440,ACC-10002,ENT-0800038,SW-SEC-140,2022-10-01,566
USE-0900441,ACC-10002,ENT-0800038,SW-SEC-140,2022-11-01,565
USE-0900442,ACC-10002,ENT-0800038,SW-SEC-140,2022-12-01,563
USE-0900443,ACC-10002,ENT-0800038,SW-SEC-140,2023-01-01,561
USE-0900444,ACC-10002,ENT-0800038,SW-SEC-140,2023-02-01,560
USE-0900445,ACC-10002,ENT-0800038,SW-SEC-140,2023-03-01,558
USE-0900446,ACC-10002,ENT-0800038,SW-SEC-140,2023-04-01,556
USE-0900447,ACC-10002,ENT-0800038,SW-SEC-140,2023-05-01,554
USE-0900448,ACC-10002,ENT-0800038,SW-SEC-140,2023-06-01,553
USE-0900449,ACC-10002,ENT-0800038,SW-SEC-140,2023-07-01,551
USE-0900450,ACC-10002,ENT-0800038,SW-SEC-140,2023-08-01,549
USE-0900451,ACC-10002,ENT-0800038,SW-SEC-140,2023-09-01,548
USE-0900452,ACC-10002,ENT-0800038,SW-SEC-140,2023-10-01,546
USE-0900453,ACC-10002,ENT-0800038,SW-SEC-140,2023-11-01,544
USE-0900454,ACC-10002,ENT-0800038,SW-SEC-140,2023-12-01,543
USE-0900455,ACC-10002,ENT-0800038,SW-SEC-140,2024-01-01,541
USE-0900456,ACC-10002,ENT-0800038,SW-SEC-140,2024-02-01,539
USE-0900457,ACC-10002,ENT-0800038,SW-SEC-140,2024-03-01,538
USE-0900458,ACC-10002,ENT-0800038,SW-SEC-140,2024-04-01,536
USE-0900459,ACC-10002,ENT-0800038,SW-SEC-140,2024-05-01,534
USE-0900460,ACC-10002,ENT-0800038,SW-SEC-140,2024-06-01,533
USE-0900461,ACC-10002,ENT-0800038,SW-SEC-140,2024-07-01,531
USE-0900462,ACC-10002,ENT-0800038,SW-SEC-140,2024-08-01,529
USE-0900463,ACC-10002,ENT-0800038,SW-SEC-140,2024-09-01,528
USE-0900464,ACC-10002,ENT-0800038,SW-SEC-140,2024-10-01,526
USE-0900465,ACC-10002,ENT-0800038,SW-SEC-140,2024-11-01,524
USE-0900466,ACC-10002,ENT-0800038,SW-SEC-140,2024-12-01,522
USE-0900467,ACC-10002,ENT-0800038,SW-SEC-140,2025-01-01,521
USE-0900468,ACC-10002,ENT-0800038,SW-SEC-140,2025-02-01,519
USE-0900469,ACC-10002,ENT-0800038,SW-SEC-140,2025-03-01,517
USE-0900470,ACC-10002,ENT-0800038,SW-SEC-140,2025-04-01,516
USE-0900471,ACC-10002,ENT-0800038,SW-SEC-140,2025-05-01,514
USE-0900472,ACC-10002,ENT-0800039,SW-ZTN-140,2022-05-01,159
USE-0900473,ACC-10002,ENT-0800039,SW-ZTN-140,2022-06-01,159
USE-0900474,ACC-10002,ENT-0800039,SW-ZTN-140,2022-07-01,159
USE-0900475,ACC-10002,ENT-0800039,SW-ZTN-140,2022-08-01,159
USE-0900476,ACC-10002,ENT-0800039,SW-ZTN-140,2022-09-01,159
USE-0900477,ACC-10002,ENT-0800039,SW-ZTN-140,2022-10-01,159
USE-0900478,ACC-10002,ENT-0800039,SW-ZTN-140,2022-11-01,159
USE-0900479,ACC-10002,ENT-0800039,SW-ZTN-140,2022-12-01,159
USE-0900480,ACC-10002,ENT-0800039,SW-ZTN-140,2023-01-01,158
USE-0900481,ACC-10002,ENT-0800039,SW-ZTN-140,2023-02-01,158
USE-0900482,ACC-10002,ENT-0800039,SW-ZTN-140,2023-03-01,158
USE-0900483,ACC-10002,ENT-0800039,SW-ZTN-140,2023-04-01,158
USE-0900484,ACC-10002,ENT-0800039,SW-ZTN-140,2023-05-01,158
USE-0900485,ACC-10002,ENT-0800039,SW-ZTN-140,2023-06-01,158
USE-0900486,ACC-10002,ENT-0800039,SW-ZTN-140,2023-07-01,158
USE-0900487,ACC-10002,ENT-0800039,SW-ZTN-140,2023-08-01,158
USE-0900488,ACC-10002,ENT-0800039,SW-ZTN-140,2023-09-01,158
USE-0900489,ACC-10002,ENT-0800039,SW-ZTN-140,2023-10-01,158
USE-0900490,ACC-10002,ENT-0800039,SW-ZTN-140,2023-11-01,157
USE-0900491,ACC-10002,ENT-0800039,SW-ZTN-140,2023-12-01,157
USE-0900492,ACC-10002,ENT-0800039,SW-ZTN-140,2024-01-01,157
USE-0900493,ACC-10002,ENT-0800039,SW-ZTN-140,2024-02-01,157
USE-0900494,ACC-10002,ENT-0800039,SW-ZTN-140,2024-03-01,157
USE-0900495,ACC-10002,ENT-0800039,SW-ZTN-140,2024-04-01,157
USE-0900496,ACC-10002,ENT-0800039,SW-ZTN-140,2024-05-01,157
USE-0900497,ACC-10002,ENT-0800039,SW-ZTN-140,2024-06-01,157
USE-0900498,ACC-10002,ENT-0800039,SW-ZTN-140,2024-07-01,157
USE-0900499,ACC-10002,ENT-0800039,SW-ZTN-140,2024-08-01,156
USE-0900500,ACC-10002,ENT-0800039,SW-ZTN-140,2024-09-01,156
USE-0900501,ACC-10002,ENT-0800039,SW-ZTN-140,2024-10-01,156
USE-0900502,ACC-10002,ENT-0800039,SW-ZTN-140,2024-11-01,156
USE-0900503,ACC-10002,ENT-0800039,SW-ZTN-140,2024-12-01,156
USE-0900504,ACC-10002,ENT-0800039,SW-ZTN-140,2025-01-01,156
USE-0900505,ACC-10002,ENT-0800039,SW-ZTN-140,2025-02-01,156
USE-0900506,ACC-10002,ENT-0800039,SW-ZTN-140,2025-03-01,156
USE-0900507,ACC-10002,ENT-0800039,SW-ZTN-140,2025-04-01,156
USE-0900508,ACC-10002,ENT-0800039,SW-ZTN-140,2025-05-01,155
USE-0900509,ACC-10002,ENT-0800043,SW-NOC-110,2024-12-01,879
USE-0900510,ACC-10002,ENT-0800043,SW-NOC-110,2025-01-01,900
USE-0900511,ACC-10002,ENT-0800043,SW-NOC-110,2025-02-01,920
USE-0900512,ACC-10002,ENT-0800043,SW-NOC-110,2025-03-01,941
USE-0900513,ACC-10002,ENT-0800043,SW-NOC-110,2025-04-01,962
USE-0900514,ACC-10002,ENT-0800043,SW-NOC-110,2025-05-01,983
USE-0900515,ACC-10002,ENT-0800043,SW-NOC-110,2025-06-01,1004
USE-0900516,ACC-10002,ENT-0800043,SW-NOC-110,2025-07-01,1025
USE-0900517,ACC-10002,ENT-0800043,SW-NOC-110,2025-08-01,1046
USE-0900518,ACC-10002,ENT-0800043,SW-NOC-110,2025-09-01,1067
USE-0900519,ACC-10002,ENT-0800043,SW-NOC-110,2025-10-01,1088
USE-0900520,ACC-10002,ENT-0800043,SW-NOC-110,2025-11-01,1109
USE-0900521,ACC-10002,ENT-0800043,SW-NOC-110,2025-12-01,1129
USE-0900522,ACC-10002,ENT-0800043,SW-NOC-110,2026-01-01,1150
USE-0900523,ACC-10002,ENT-0800043,SW-NOC-110,2026-02-01,1171
USE-0900524,ACC-10002,ENT-0800043,SW-NOC-110,2026-03-01,1192
USE-0900525,ACC-10002,ENT-0800043,SW-NOC-110,2026-04-01,1213
USE-0900526,ACC-10002,ENT-0800043,SW-NOC-110,2026-05-01,1234
USE-0900527,ACC-10003,ENT-0800046,SW-ZTN-140,2023-12-01,625
USE-0900528,ACC-10003,ENT-0800046,SW-ZTN-140,2024-01-01,633
USE-0900529,ACC-10003,ENT-0800046,SW-ZTN-140,2024-02-01,641
USE-0900530,ACC-10003,ENT-0800046,SW-ZTN-140,2024-03-01,649
USE-0900531,ACC-10003,ENT-0800046,SW-ZTN-140,2024-04-01,657
USE-0900532,ACC-10003,ENT-0800046,SW-ZTN-140,2024-05-01,665
USE-0900533,ACC-10003,ENT-0800046,SW-ZTN-140,2024-06-01,673
USE-0900534,ACC-10003,ENT-0800046,SW-ZTN-140,2024-07-01,681
USE-0900535,ACC-10003,ENT-0800046,SW-ZTN-140,2024-08-01,689
USE-0900536,ACC-10003,ENT-0800046,SW-ZTN-140,2024-09-01,697
USE-0900537,ACC-10003,ENT-0800046,SW-ZTN-140,2024-10-01,705
USE-0900538,ACC-10003,ENT-0800046,SW-ZTN-140,2024-11-01,713
USE-0900539,ACC-10003,ENT-0800046,SW-ZTN-140,2024-12-01,721
USE-0900540,ACC-10003,ENT-0800046,SW-ZTN-140,2025-01-01,729
USE-0900541,ACC-10003,ENT-0800046,SW-ZTN-140,2025-02-01,737
USE-0900542,ACC-10003,ENT-0800046,SW-ZTN-140,2025-03-01,745
USE-0900543,ACC-10003,ENT-0800046,SW-ZTN-140,2025-04-01,753
USE-0900544,ACC-10003,ENT-0800046,SW-ZTN-140,2025-05-01,761
USE-0900545,ACC-10003,ENT-0800046,SW-ZTN-140,2025-06-01,769
USE-0900546,ACC-10003,ENT-0800046,SW-ZTN-140,2025-07-01,777
USE-0900547,ACC-10003,ENT-0800046,SW-ZTN-140,2025-08-01,785
USE-0900548,ACC-10003,ENT-0800046,SW-ZTN-140,2025-09-01,793
USE-0900549,ACC-10003,ENT-0800046,SW-ZTN-140,2025-10-01,801
USE-0900550,ACC-10003,ENT-0800046,SW-ZTN-140,2025-11-01,810
USE-0900551,ACC-10003,ENT-0800046,SW-ZTN-140,2025-12-01,818
USE-0900552,ACC-10003,ENT-0800046,SW-ZTN-140,2026-01-01,826
USE-0900553,ACC-10003,ENT-0800046,SW-ZTN-140,2026-02-01,834
USE-0900554,ACC-10003,ENT-0800046,SW-ZTN-140,2026-03-01,842
USE-0900555,ACC-10003,ENT-0800046,SW-ZTN-140,2026-04-01,850
USE-0900556,ACC-10003,ENT-0800046,SW-ZTN-140,2026-05-01,858
USE-0900557,ACC-10003,ENT-0800047,SW-ZTN-130,2023-12-01,128
USE-0900558,ACC-10003,ENT-0800047,SW-ZTN-130,2024-01-01,131
USE-0900559,ACC-10003,ENT-0800047,SW-ZTN-130,2024-02-01,133
USE-0900560,ACC-10003,ENT-0800047,SW-ZTN-130,2024-03-01,136
USE-0900561,ACC-10003,ENT-0800047,SW-ZTN-130,2024-04-01,138
USE-0900562,ACC-10003,ENT-0800047,SW-ZTN-130,2024-05-01,141
USE-0900563,ACC-10003,ENT-0800047,SW-ZTN-130,2024-06-01,144
USE-0900564,ACC-10003,ENT-0800047,SW-ZTN-130,2024-07-01,146
USE-0900565,ACC-10003,ENT-0800047,SW-ZTN-130,2024-08-01,149
USE-0900566,ACC-10003,ENT-0800047,SW-ZTN-130,2024-09-01,152
USE-0900567,ACC-10003,ENT-0800047,SW-ZTN-130,2024-10-01,154
USE-0900568,ACC-10003,ENT-0800047,SW-ZTN-130,2024-11-01,157
USE-0900569,ACC-10003,ENT-0800047,SW-ZTN-130,2024-12-01,160
USE-0900570,ACC-10003,ENT-0800047,SW-ZTN-130,2025-01-01,162
USE-0900571,ACC-10003,ENT-0800047,SW-ZTN-130,2025-02-01,165
USE-0900572,ACC-10003,ENT-0800047,SW-ZTN-130,2025-03-01,168
USE-0900573,ACC-10003,ENT-0800047,SW-ZTN-130,2025-04-01,170
USE-0900574,ACC-10003,ENT-0800047,SW-ZTN-130,2025-05-01,173
USE-0900575,ACC-10003,ENT-0800047,SW-ZTN-130,2025-06-01,176
USE-0900576,ACC-10003,ENT-0800047,SW-ZTN-130,2025-07-01,178
USE-0900577,ACC-10003,ENT-0800047,SW-ZTN-130,2025-08-01,181
USE-0900578,ACC-10003,ENT-0800047,SW-ZTN-130,2025-09-01,184
USE-0900579,ACC-10003,ENT-0800047,SW-ZTN-130,2025-10-01,186
USE-0900580,ACC-10003,ENT-0800047,SW-ZTN-130,2025-11-01,189
USE-0900581,ACC-10003,ENT-0800047,SW-ZTN-130,2025-12-01,192
USE-0900582,ACC-10003,ENT-0800047,SW-ZTN-130,2026-01-01,194
USE-0900583,ACC-10003,ENT-0800047,SW-ZTN-130,2026-02-01,197
USE-0900584,ACC-10003,ENT-0800047,SW-ZTN-130,2026-03-01,199
USE-0900585,ACC-10003,ENT-0800047,SW-ZTN-130,2026-04-01,202
USE-0900586,ACC-10003,ENT-0800047,SW-ZTN-130,2026-05-01,205
USE-0900587,ACC-10003,ENT-0800049,SW-NOC-130,2023-12-01,480
USE-0900588,ACC-10003,ENT-0800049,SW-NOC-130,2024-01-01,472
USE-0900589,ACC-10003,ENT-0800049,SW-NOC-130,2024-02-01,463
USE-0900590,ACC-10003,ENT-0800049,SW-NOC-130,2024-03-01,455
USE-0900591,ACC-10003,ENT-0800049,SW-NOC-130,2024-04-01,447
USE-0900592,ACC-10003,ENT-0800049,SW-NOC-130,2024-05-01,438
USE-0900593,ACC-10003,ENT-0800049,SW-NOC-130,2024-06-01,430
USE-0900594,ACC-10003,ENT-0800049,SW-NOC-130,2024-07-01,422
USE-0900595,ACC-10003,ENT-0800049,SW-NOC-130,2024-08-01,414
USE-0900596,ACC-10003,ENT-0800049,SW-NOC-130,2024-09-01,405
USE-0900597,ACC-10003,ENT-0800049,SW-NOC-130,2024-10-01,397
USE-0900598,ACC-10003,ENT-0800049,SW-NOC-130,2024-11-01,389
USE-0900599,ACC-10003,ENT-0800049,SW-NOC-130,2024-12-01,381
USE-0900600,ACC-10003,ENT-0800049,SW-NOC-130,2025-01-01,372
USE-0900601,ACC-10003,ENT-0800049,SW-NOC-130,2025-02-01,364
USE-0900602,ACC-10003,ENT-0800049,SW-NOC-130,2025-03-01,356
USE-0900603,ACC-10003,ENT-0800049,SW-NOC-130,2025-04-01,348
USE-0900604,ACC-10003,ENT-0800049,SW-NOC-130,2025-05-01,339
USE-0900605,ACC-10003,ENT-0800049,SW-NOC-130,2025-06-01,331
USE-0900606,ACC-10003,ENT-0800049,SW-NOC-130,2025-07-01,323
USE-0900607,ACC-10003,ENT-0800049,SW-NOC-130,2025-08-01,315
USE-0900608,ACC-10003,ENT-0800049,SW-NOC-130,2025-09-01,306
USE-0900609,ACC-10003,ENT-0800049,SW-NOC-130,2025-10-01,298
USE-0900610,ACC-10003,ENT-0800049,SW-NOC-130,2025-11-01,290
USE-0900611,ACC-10003,ENT-0800049,SW-NOC-130,2025-12-01,281
USE-0900612,ACC-10003,ENT-0800049,SW-NOC-130,2026-01-01,273
USE-0900613,ACC-10003,ENT-0800049,SW-NOC-130,2026-02-01,265
USE-0900614,ACC-10003,ENT-0800049,SW-NOC-130,2026-03-01,257
USE-0900615,ACC-10003,ENT-0800049,SW-NOC-130,2026-04-01,248
USE-0900616,ACC-10003,ENT-0800049,SW-NOC-130,2026-05-01,240
USE-0900617,ACC-10003,ENT-0800050,SW-OBS-130,2025-04-01,827
USE-0900618,ACC-10003,ENT-0800050,SW-OBS-130,2025-05-01,833
USE-0900619,ACC-10003,ENT-0800050,SW-OBS-130,2025-06-01,838
USE-0900620,ACC-10003,ENT-0800050,SW-OBS-130,2025-07-01,843
USE-0900621,ACC-10003,ENT-0800050,SW-OBS-130,2025-08-01,849
USE-0900622,ACC-10003,ENT-0800050,SW-OBS-130,2025-09-01,854
USE-0900623,ACC-10003,ENT-0800050,SW-OBS-130,2025-10-01,859
USE-0900624,ACC-10003,ENT-0800050,SW-OBS-130,2025-11-01,865
USE-0900625,ACC-10003,ENT-0800050,SW-OBS-130,2025-12-01,870
USE-0900626,ACC-10003,ENT-0800050,SW-OBS-130,2026-01-01,875
USE-0900627,ACC-10003,ENT-0800050,SW-OBS-130,2026-02-01,881
USE-0900628,ACC-10003,ENT-0800050,SW-OBS-130,2026-03-01,886
USE-0900629,ACC-10003,ENT-0800050,SW-OBS-130,2026-04-01,891
USE-0900630,ACC-10003,ENT-0800050,SW-OBS-130,2026-05-01,897
USE-0900631,ACC-10003,ENT-0800051,SW-SEC-140,2025-04-01,254
USE-0900632,ACC-10003,ENT-0800051,SW-SEC-140,2025-05-01,256
USE-0900633,ACC-10003,ENT-0800051,SW-SEC-140,2025-06-01,258
USE-0900634,ACC-10003,ENT-0800051,SW-SEC-140,2025-07-01,260
USE-0900635,ACC-10003,ENT-0800051,SW-SEC-140,2025-08-01,262
USE-0900636,ACC-10003,ENT-0800051,SW-SEC-140,2025-09-01,265
USE-0900637,ACC-10003,ENT-0800051,SW-SEC-140,2025-10-01,267
USE-0900638,ACC-10003,ENT-0800051,SW-SEC-140,2025-11-01,269
USE-0900639,ACC-10003,ENT-0800051,SW-SEC-140,2025-12-01,271
USE-0900640,ACC-10003,ENT-0800051,SW-SEC-140,2026-01-01,273
USE-0900641,ACC-10003,ENT-0800051,SW-SEC-140,2026-02-01,275
USE-0900642,ACC-10003,ENT-0800051,SW-SEC-140,2026-03-01,277
USE-0900643,ACC-10003,ENT-0800051,SW-SEC-140,2026-04-01,280
USE-0900644,ACC-10003,ENT-0800051,SW-SEC-140,2026-05-01,282
USE-0900645,ACC-10003,ENT-0800054,SW-OBS-130,2025-04-01,464
USE-0900646,ACC-10003,ENT-0800054,SW-OBS-130,2025-05-01,471
USE-0900647,ACC-10003,ENT-0800054,SW-OBS-130,2025-06-01,478
USE-0900648,ACC-10003,ENT-0800054,SW-OBS-130,2025-07-01,485
USE-0900649,ACC-10003,ENT-0800054,SW-OBS-130,2025-08-01,492
USE-0900650,ACC-10003,ENT-0800054,SW-OBS-130,2025-09-01,499
USE-0900651,ACC-10003,ENT-0800054,SW-OBS-130,2025-10-01,506
USE-0900652,ACC-10003,ENT-0800054,SW-OBS-130,2025-11-01,513
USE-0900653,ACC-10003,ENT-0800054,SW-OBS-130,2025-12-01,520
USE-0900654,ACC-10003,ENT-0800054,SW-OBS-130,2026-01-01,527
USE-0900655,ACC-10003,ENT-0800054,SW-OBS-130,2026-02-01,534
USE-0900656,ACC-10003,ENT-0800054,SW-OBS-130,2026-03-01,541
USE-0900657,ACC-10003,ENT-0800054,SW-OBS-130,2026-04-01,547
USE-0900658,ACC-10003,ENT-0800054,SW-OBS-130,2026-05-01,554
USE-0900659,ACC-10003,ENT-0800055,SW-SDC-120,2025-04-01,417
USE-0900660,ACC-10003,ENT-0800055,SW-SDC-120,2025-05-01,423
USE-0900661,ACC-10003,ENT-0800055,SW-SDC-120,2025-06-01,429
USE-0900662,ACC-10003,ENT-0800055,SW-SDC-120,2025-07-01,435
USE-0900663,ACC-10003,ENT-0800055,SW-SDC-120,2025-08-01,441
USE-0900664,ACC-10003,ENT-0800055,SW-SDC-120,2025-09-01,447
USE-0900665,ACC-10003,ENT-0800055,SW-SDC-120,2025-10-01,453
USE-0900666,ACC-10003,ENT-0800055,SW-SDC-120,2025-11-01,460
USE-0900667,ACC-10003,ENT-0800055,SW-SDC-120,2025-12-01,466
USE-0900668,ACC-10003,ENT-0800055,SW-SDC-120,2026-01-01,472
USE-0900669,ACC-10003,ENT-0800055,SW-SDC-120,2026-02-01,478
USE-0900670,ACC-10003,ENT-0800055,SW-SDC-120,2026-03-01,484
USE-0900671,ACC-10003,ENT-0800055,SW-SDC-120,2026-04-01,490
USE-0900672,ACC-10003,ENT-0800055,SW-SDC-120,2026-05-01,496
USE-0900673,ACC-10003,ENT-0800056,SW-SEC-110,2025-04-01,1691
USE-0900674,ACC-10003,ENT-0800056,SW-SEC-110,2025-05-01,1692
USE-0900675,ACC-10003,ENT-0800056,SW-SEC-110,2025-06-01,1693
USE-0900676,ACC-10003,ENT-0800056,SW-SEC-110,2025-07-01,1695
USE-0900677,ACC-10003,ENT-0800056,SW-SEC-110,2025-08-01,1696
USE-0900678,ACC-10003,ENT-0800056,SW-SEC-110,2025-09-01,1697
USE-0900679,ACC-10003,ENT-0800056,SW-SEC-110,2025-10-01,1698
USE-0900680,ACC-10003,ENT-0800056,SW-SEC-110,2025-11-01,1699
USE-0900681,ACC-10003,ENT-0800056,SW-SEC-110,2025-12-01,1700
USE-0900682,ACC-10003,ENT-0800056,SW-SEC-110,2026-01-01,1702
USE-0900683,ACC-10003,ENT-0800056,SW-SEC-110,2026-02-01,1703
USE-0900684,ACC-10003,ENT-0800056,SW-SEC-110,2026-03-01,1704
USE-0900685,ACC-10003,ENT-0800056,SW-SEC-110,2026-04-01,1705
USE-0900686,ACC-10003,ENT-0800056,SW-SEC-110,2026-05-01,1706
USE-0900687,ACC-10003,ENT-0800058,SW-SEC-110,2022-08-01,818
USE-0900688,ACC-10003,ENT-0800058,SW-SEC-110,2022-09-01,823
USE-0900689,ACC-10003,ENT-0800058,SW-SEC-110,2022-10-01,828
